@relation  penbased
@attribute At1 integer[0,100]
@attribute At2 integer[0,100]
@attribute At3 integer[0,100]
@attribute At4 integer[0,100]
@attribute At5 integer[0,100]
@attribute At6 integer[0,100]
@attribute At7 integer[0,100]
@attribute At8 integer[0,100]
@attribute At9 integer[0,100]
@attribute At10 integer[0,100]
@attribute At11 integer[0,100]
@attribute At12 integer[0,100]
@attribute At13 integer[0,100]
@attribute At14 integer[0,100]
@attribute At15 integer[0,100]
@attribute At16 integer[0,100]
@attribute Class{0,1,2,3,4,5,6,7,8,9}
@inputs At1,At2,At3,At4,At5,At6,At7,At8,At9,At10,At11,At12,At13,At14,At15,At16
@outputs Class
@data
0, 61, 28, 82, 48, 100, 50, 62, 46, 25, 9, 0, 48, 2, 100, 4, 1
0, 56, 15, 73, 65, 94, 100, 100, 91, 75, 82, 50, 79, 25, 94, 0, 1
0, 61, 35, 82, 90, 100, 100, 93, 69, 71, 44, 47, 23, 24, 8, 0, 1
0, 45, 26, 68, 68, 88, 100, 100, 76, 75, 55, 51, 42, 26, 40, 0, 1
0, 50, 38, 68, 65, 93, 100, 100, 88, 75, 72, 50, 60, 25, 45, 0, 1
0, 43, 35, 61, 67, 81, 100, 100, 93, 75, 86, 50, 82, 25, 81, 0, 1
7, 32, 37, 53, 73, 75, 100, 100, 73, 78, 48, 52, 23, 26, 0, 0, 1
0, 59, 46, 76, 100, 100, 100, 100, 79, 76, 57, 50, 46, 24, 50, 0, 1
0, 77, 44, 85, 100, 100, 88, 84, 71, 63, 60, 41, 58, 20, 77, 0, 1
3, 60, 17, 100, 23, 84, 24, 40, 8, 3, 0, 0, 50, 5, 100, 11, 1
16, 69, 59, 84, 100, 100, 90, 82, 68, 61, 44, 40, 19, 20, 0, 0, 1
0, 54, 53, 76, 98, 100, 91, 94, 84, 68, 79, 42, 70, 16, 100, 0, 1
100, 100, 79, 86, 62, 71, 50, 57, 33, 43, 21, 28, 8, 14, 0, 0, 1
0, 67, 42, 81, 94, 100, 100, 86, 77, 64, 61, 42, 45, 21, 52, 0, 1
11, 75, 33, 84, 89, 100, 100, 90, 76, 68, 49, 45, 24, 22, 0, 0, 1
39, 62, 78, 88, 79, 100, 57, 64, 38, 30, 0, 0, 34, 4, 100, 0, 1
0, 30, 30, 53, 65, 76, 100, 100, 93, 79, 73, 52, 50, 26, 31, 0, 1
0, 20, 23, 43, 50, 65, 76, 87, 100, 100, 88, 66, 77, 34, 79, 0, 1
0, 71, 59, 78, 96, 100, 100, 84, 94, 60, 88, 35, 80, 11, 84, 0, 1
0, 49, 40, 66, 74, 87, 100, 100, 90, 75, 78, 50, 65, 24, 65, 0, 1
0, 30, 24, 54, 52, 77, 78, 100, 100, 99, 88, 66, 74, 33, 64, 0, 1
0, 48, 26, 69, 64, 89, 100, 100, 80, 76, 61, 51, 48, 25, 56, 0, 1
31, 78, 71, 100, 73, 99, 56, 63, 50, 26, 21, 0, 0, 0, 100, 3, 1
0, 39, 30, 69, 48, 100, 39, 69, 41, 35, 33, 5, 31, 2, 100, 0, 1
0, 54, 47, 68, 83, 90, 100, 100, 93, 74, 86, 48, 76, 23, 79, 0, 1
38, 70, 51, 100, 37, 72, 38, 38, 28, 5, 0, 0, 50, 4, 100, 10, 1
21, 100, 7, 51, 37, 89, 39, 87, 44, 20, 0, 0, 30, 2, 100, 7, 1
10, 77, 0, 52, 30, 100, 31, 100, 44, 44, 18, 0, 21, 8, 100, 12, 1
0, 64, 32, 68, 73, 84, 100, 100, 88, 75, 81, 50, 75, 25, 71, 0, 1
0, 64, 26, 81, 74, 100, 100, 98, 80, 74, 67, 49, 62, 24, 70, 0, 1
0, 37, 35, 57, 67, 80, 100, 100, 87, 76, 69, 50, 56, 25, 46, 0, 1
33, 75, 69, 100, 90, 94, 79, 55, 55, 19, 0, 0, 34, 3, 100, 7, 1
31, 74, 71, 100, 74, 79, 62, 35, 44, 0, 0, 4, 50, 4, 100, 7, 1
10, 46, 0, 71, 38, 94, 79, 100, 76, 75, 72, 50, 76, 24, 100, 0, 1
0, 73, 46, 84, 87, 100, 100, 92, 86, 69, 76, 46, 69, 22, 67, 0, 1
0, 0, 29, 19, 53, 46, 78, 74, 100, 100, 81, 67, 65, 34, 50, 0, 1
0, 13, 27, 42, 67, 70, 100, 100, 91, 94, 69, 63, 51, 32, 42, 0, 1
0, 61, 15, 62, 51, 81, 89, 100, 100, 80, 86, 53, 72, 26, 57, 0, 1
8, 79, 47, 100, 47, 86, 39, 48, 45, 12, 100, 8, 44, 5, 0, 0, 1
10, 66, 30, 100, 39, 90, 45, 54, 41, 17, 0, 0, 43, 4, 100, 3, 1
0, 42, 44, 64, 74, 87, 100, 100, 79, 75, 67, 50, 59, 25, 56, 0, 1
0, 62, 30, 90, 70, 100, 57, 61, 48, 22, 7, 0, 36, 2, 100, 3, 1
0, 57, 33, 76, 58, 100, 78, 99, 78, 74, 78, 49, 83, 24, 100, 0, 1
36, 78, 75, 100, 77, 82, 61, 34, 39, 0, 0, 8, 50, 8, 100, 7, 1
0, 70, 36, 91, 58, 100, 54, 51, 46, 4, 9, 0, 54, 0, 100, 2, 1
0, 8, 35, 30, 68, 61, 95, 92, 100, 100, 81, 67, 62, 34, 47, 0, 1
0, 53, 45, 68, 80, 90, 100, 100, 98, 75, 98, 50, 95, 25, 93, 0, 1
100, 100, 78, 86, 60, 72, 44, 58, 33, 44, 18, 29, 7, 14, 0, 0, 1
0, 70, 71, 90, 100, 100, 84, 66, 76, 32, 47, 2, 5, 2, 98, 0, 1
0, 44, 37, 59, 71, 78, 100, 100, 88, 82, 70, 55, 55, 28, 43, 0, 1
0, 66, 54, 79, 78, 100, 100, 86, 98, 63, 92, 42, 80, 20, 90, 0, 1
0, 53, 28, 58, 64, 79, 100, 100, 81, 77, 58, 52, 37, 26, 19, 0, 1
0, 71, 39, 81, 74, 99, 100, 100, 78, 75, 53, 50, 28, 26, 11, 0, 1
24, 61, 63, 80, 100, 100, 100, 90, 79, 67, 55, 44, 26, 22, 0, 0, 1
0, 77, 45, 83, 90, 100, 100, 88, 82, 65, 60, 42, 37, 21, 10, 0, 1
0, 38, 32, 51, 64, 75, 93, 100, 100, 97, 91, 64, 83, 32, 75, 0, 1
0, 80, 44, 100, 47, 91, 47, 58, 48, 24, 16, 0, 27, 1, 100, 3, 1
22, 65, 56, 100, 57, 88, 49, 35, 31, 0, 0, 6, 52, 8, 100, 12, 1
0, 51, 21, 56, 62, 78, 100, 100, 77, 79, 52, 53, 32, 26, 24, 0, 1
0, 51, 33, 75, 68, 100, 51, 85, 53, 59, 58, 33, 65, 7, 100, 0, 1
0, 22, 21, 46, 61, 73, 100, 100, 91, 88, 61, 59, 39, 30, 24, 0, 1
0, 52, 39, 67, 80, 88, 100, 100, 82, 76, 69, 51, 59, 25, 51, 0, 1
0, 63, 43, 77, 70, 100, 62, 63, 54, 25, 27, 1, 49, 2, 100, 0, 1
12, 69, 88, 84, 100, 100, 71, 80, 47, 60, 29, 40, 12, 19, 0, 0, 1
23, 66, 82, 89, 100, 100, 85, 63, 79, 25, 45, 0, 0, 2, 77, 4, 1
100, 100, 72, 86, 52, 71, 34, 57, 17, 43, 7, 29, 0, 14, 0, 0, 1
0, 67, 45, 80, 100, 100, 50, 85, 32, 64, 23, 42, 18, 21, 14, 0, 1
100, 100, 86, 86, 72, 71, 58, 57, 42, 43, 25, 28, 8, 14, 0, 0, 1
0, 65, 51, 62, 69, 100, 60, 66, 58, 25, 100, 9, 51, 2, 10, 0, 1
23, 58, 66, 77, 100, 100, 95, 87, 81, 59, 71, 30, 52, 3, 0, 0, 1
0, 64, 34, 76, 73, 94, 100, 100, 82, 75, 67, 50, 53, 25, 42, 0, 1
27, 60, 44, 100, 42, 90, 44, 45, 47, 3, 0, 0, 50, 2, 100, 6, 1
0, 45, 32, 65, 67, 82, 100, 100, 75, 76, 51, 51, 28, 26, 9, 0, 1
4, 79, 65, 100, 67, 86, 67, 58, 67, 29, 23, 5, 0, 0, 100, 5, 1
0, 64, 47, 81, 100, 100, 91, 84, 65, 62, 47, 40, 42, 17, 63, 0, 1
0, 45, 38, 54, 72, 76, 100, 100, 82, 79, 62, 52, 41, 25, 20, 0, 1
0, 50, 32, 76, 60, 100, 63, 64, 62, 29, 30, 6, 40, 1, 100, 0, 1
0, 70, 50, 84, 100, 100, 94, 82, 81, 56, 65, 29, 50, 3, 54, 0, 1
21, 65, 80, 84, 100, 100, 80, 72, 75, 43, 66, 14, 0, 3, 29, 0, 1
44, 75, 90, 100, 83, 86, 67, 46, 51, 6, 0, 0, 27, 3, 100, 2, 1
19, 60, 52, 87, 71, 100, 57, 58, 46, 16, 0, 0, 49, 7, 100, 8, 1
29, 47, 59, 71, 100, 100, 90, 81, 74, 50, 66, 18, 0, 0, 99, 7, 1
0, 43, 33, 62, 70, 80, 100, 100, 80, 78, 66, 52, 58, 26, 58, 0, 1
26, 64, 39, 100, 44, 92, 43, 52, 39, 12, 0, 0, 47, 2, 100, 8, 1
0, 54, 62, 77, 100, 100, 75, 77, 75, 53, 85, 30, 100, 6, 98, 0, 1
35, 74, 17, 80, 96, 100, 100, 93, 70, 70, 39, 47, 13, 23, 0, 0, 1
18, 60, 39, 100, 45, 82, 46, 32, 20, 0, 0, 1, 50, 4, 100, 11, 1
27, 70, 60, 100, 59, 84, 57, 44, 54, 6, 0, 5, 46, 2, 100, 0, 1
14, 55, 43, 100, 46, 92, 41, 36, 9, 0, 0, 2, 50, 0, 100, 1, 1
0, 55, 23, 90, 35, 100, 28, 51, 11, 8, 5, 0, 52, 1, 100, 1, 1
45, 69, 74, 100, 68, 94, 57, 50, 39, 9, 0, 3, 50, 3, 100, 0, 1
0, 39, 39, 59, 80, 82, 100, 100, 74, 76, 52, 51, 37, 25, 33, 0, 1
0, 57, 31, 68, 72, 90, 100, 100, 76, 75, 50, 51, 28, 25, 16, 0, 1
0, 56, 56, 69, 82, 92, 92, 100, 85, 75, 85, 50, 86, 24, 100, 0, 1
0, 67, 48, 99, 71, 100, 74, 56, 75, 10, 9, 0, 19, 0, 100, 3, 1
0, 57, 39, 75, 81, 96, 100, 100, 85, 74, 72, 48, 55, 23, 43, 0, 1
14, 73, 52, 100, 66, 98, 50, 55, 35, 12, 0, 7, 50, 3, 100, 0, 1
38, 80, 91, 100, 82, 97, 73, 56, 75, 15, 9, 0, 0, 0, 100, 8, 1
0, 37, 15, 60, 52, 81, 92, 100, 100, 82, 80, 55, 60, 27, 43, 0, 1
0, 66, 38, 82, 80, 100, 100, 98, 80, 73, 58, 48, 38, 22, 29, 0, 1
0, 55, 53, 77, 100, 100, 87, 95, 87, 71, 87, 47, 87, 23, 80, 0, 1
0, 48, 35, 57, 67, 78, 99, 100, 100, 88, 79, 58, 63, 27, 75, 0, 1
0, 39, 33, 59, 67, 79, 100, 100, 100, 88, 81, 59, 65, 30, 53, 0, 1
0, 69, 44, 88, 59, 100, 54, 67, 53, 34, 44, 1, 14, 3, 100, 0, 1
0, 35, 39, 52, 71, 75, 100, 100, 82, 76, 59, 51, 36, 25, 9, 0, 1
0, 71, 34, 80, 88, 100, 100, 93, 78, 69, 66, 46, 53, 23, 41, 0, 1
11, 59, 51, 85, 53, 100, 46, 58, 38, 16, 0, 5, 51, 0, 100, 1, 1
18, 73, 62, 100, 53, 85, 53, 53, 52, 20, 0, 0, 8, 6, 100, 6, 1
0, 58, 38, 78, 73, 98, 100, 100, 92, 74, 84, 49, 77, 23, 80, 0, 1
0, 73, 49, 82, 94, 100, 100, 86, 82, 65, 65, 43, 43, 22, 29, 0, 1
9, 79, 81, 99, 100, 100, 81, 73, 77, 45, 74, 17, 0, 0, 15, 3, 1
0, 62, 33, 90, 46, 100, 48, 64, 55, 27, 30, 5, 44, 0, 100, 5, 1
0, 57, 17, 77, 73, 97, 100, 100, 73, 75, 57, 50, 43, 25, 43, 0, 1
39, 68, 67, 100, 74, 78, 78, 38, 86, 0, 100, 4, 39, 7, 0, 14, 1
0, 61, 29, 88, 51, 100, 43, 66, 43, 32, 23, 0, 11, 2, 100, 3, 1
0, 58, 40, 79, 83, 100, 100, 92, 87, 69, 73, 46, 63, 22, 80, 0, 1
0, 41, 25, 63, 60, 81, 95, 100, 100, 83, 88, 55, 76, 27, 67, 0, 1
0, 53, 31, 81, 51, 100, 50, 62, 46, 25, 15, 0, 59, 1, 100, 3, 1
0, 60, 21, 54, 53, 77, 85, 100, 100, 88, 86, 57, 75, 27, 82, 0, 1
0, 56, 31, 74, 60, 94, 80, 100, 86, 75, 90, 49, 95, 25, 100, 0, 1
30, 70, 57, 100, 57, 80, 62, 45, 54, 12, 0, 2, 43, 2, 100, 0, 1
27, 60, 73, 91, 85, 100, 80, 62, 76, 25, 0, 9, 4, 0, 100, 8, 1
0, 57, 50, 74, 82, 97, 100, 100, 89, 75, 75, 50, 64, 25, 61, 0, 1
100, 100, 56, 92, 38, 78, 25, 62, 16, 47, 9, 31, 3, 16, 0, 0, 1
0, 53, 38, 69, 77, 89, 100, 100, 86, 75, 73, 49, 58, 24, 60, 0, 1
0, 68, 40, 78, 76, 100, 88, 91, 88, 68, 88, 45, 88, 22, 100, 0, 1
0, 56, 40, 72, 79, 90, 100, 100, 86, 74, 70, 49, 55, 23, 45, 0, 1
0, 56, 32, 78, 78, 98, 100, 100, 85, 75, 76, 50, 73, 24, 76, 0, 1
47, 73, 82, 95, 100, 100, 89, 75, 79, 49, 76, 24, 47, 0, 0, 2, 1
0, 43, 32, 61, 68, 82, 100, 100, 85, 75, 66, 49, 45, 24, 25, 0, 1
0, 55, 6, 70, 54, 90, 100, 100, 76, 75, 49, 50, 24, 25, 5, 0, 1
0, 51, 37, 61, 71, 79, 100, 100, 97, 80, 87, 53, 76, 25, 71, 0, 1
0, 63, 15, 63, 58, 81, 100, 100, 94, 81, 67, 54, 41, 28, 16, 0, 1
27, 86, 31, 62, 41, 100, 40, 55, 46, 10, 0, 0, 45, 2, 100, 5, 1
0, 57, 51, 68, 85, 92, 100, 100, 85, 73, 73, 46, 64, 18, 63, 0, 1
0, 40, 26, 65, 60, 85, 97, 100, 100, 82, 74, 56, 48, 29, 30, 0, 1
0, 60, 49, 78, 97, 100, 100, 94, 92, 71, 77, 47, 59, 23, 33, 0, 1
0, 52, 40, 76, 80, 100, 100, 91, 100, 66, 91, 40, 80, 15, 54, 0, 1
31, 96, 44, 76, 24, 100, 41, 50, 48, 7, 0, 0, 49, 14, 100, 23, 1
0, 49, 30, 69, 69, 88, 100, 100, 80, 76, 62, 51, 45, 25, 32, 0, 1
0, 55, 37, 80, 62, 100, 46, 67, 27, 36, 4, 5, 37, 2, 100, 0, 1
11, 68, 44, 100, 50, 88, 36, 46, 24, 5, 0, 5, 50, 1, 100, 0, 1
0, 62, 31, 82, 100, 100, 100, 80, 81, 60, 38, 40, 6, 20, 12, 0, 1
0, 33, 35, 52, 67, 75, 97, 100, 100, 90, 83, 61, 68, 31, 56, 0, 1
0, 65, 46, 80, 88, 100, 100, 94, 76, 69, 53, 45, 29, 20, 26, 0, 1
0, 54, 27, 64, 63, 83, 100, 100, 97, 78, 81, 53, 68, 26, 63, 0, 1
49, 73, 83, 100, 76, 91, 59, 57, 37, 24, 0, 0, 38, 7, 100, 6, 1
0, 62, 47, 79, 92, 100, 100, 92, 98, 68, 96, 45, 92, 21, 92, 0, 1
0, 48, 13, 65, 47, 83, 82, 100, 100, 94, 77, 63, 54, 33, 45, 0, 1
100, 100, 100, 92, 80, 76, 65, 61, 50, 45, 40, 30, 15, 15, 0, 0, 1
0, 38, 29, 60, 60, 80, 96, 100, 100, 78, 96, 52, 93, 26, 93, 0, 1
0, 61, 39, 79, 74, 99, 100, 100, 85, 75, 65, 49, 44, 24, 24, 0, 1
0, 52, 52, 83, 97, 100, 91, 55, 84, 10, 21, 0, 21, 7, 100, 7, 1
0, 28, 22, 49, 58, 74, 92, 100, 100, 90, 78, 59, 55, 29, 46, 0, 1
100, 100, 84, 90, 60, 75, 40, 60, 20, 44, 8, 29, 0, 14, 4, 0, 1
0, 43, 33, 61, 69, 79, 100, 100, 93, 79, 83, 53, 78, 26, 74, 0, 1
0, 37, 14, 70, 27, 100, 26, 64, 24, 28, 3, 0, 18, 5, 100, 12, 1
4, 61, 26, 97, 38, 100, 28, 60, 16, 21, 0, 2, 49, 2, 100, 0, 1
9, 45, 0, 65, 45, 89, 100, 100, 88, 75, 79, 50, 61, 25, 52, 0, 1
0, 40, 15, 64, 51, 87, 83, 100, 75, 75, 74, 50, 81, 25, 100, 0, 1
0, 58, 4, 67, 42, 83, 79, 100, 100, 98, 81, 66, 65, 34, 66, 0, 1
0, 34, 16, 54, 51, 77, 89, 100, 86, 75, 73, 50, 70, 24, 100, 0, 1
0, 54, 40, 67, 78, 88, 100, 100, 82, 74, 69, 49, 58, 24, 40, 0, 1
0, 62, 30, 95, 36, 100, 34, 64, 41, 29, 0, 2, 16, 4, 100, 0, 1
7, 54, 43, 76, 76, 100, 100, 99, 78, 74, 57, 49, 28, 24, 0, 0, 1
100, 100, 83, 96, 67, 80, 50, 64, 37, 48, 20, 32, 7, 16, 0, 0, 1
0, 58, 25, 69, 67, 91, 100, 100, 76, 75, 53, 50, 25, 25, 4, 0, 1
46, 85, 100, 100, 97, 85, 73, 68, 51, 51, 35, 33, 16, 16, 0, 0, 1
0, 69, 42, 87, 100, 100, 75, 79, 50, 59, 25, 39, 17, 19, 67, 0, 1
0, 63, 19, 73, 58, 97, 65, 100, 58, 73, 50, 48, 54, 22, 100, 0, 1
0, 32, 33, 41, 62, 64, 85, 94, 100, 100, 85, 66, 70, 34, 57, 0, 1
19, 64, 30, 100, 36, 85, 41, 47, 42, 9, 0, 0, 50, 4, 100, 12, 1
0, 71, 35, 74, 75, 94, 100, 100, 89, 73, 77, 46, 72, 18, 57, 0, 1
100, 93, 86, 100, 70, 84, 54, 67, 41, 50, 27, 33, 14, 17, 0, 0, 1
0, 93, 70, 100, 100, 88, 95, 70, 75, 52, 70, 34, 55, 17, 45, 0, 1
100, 100, 70, 89, 52, 75, 39, 61, 25, 45, 11, 31, 2, 15, 0, 0, 1
7, 64, 57, 80, 100, 100, 87, 85, 74, 59, 67, 34, 52, 9, 0, 0, 1
0, 82, 32, 75, 70, 88, 100, 100, 89, 75, 75, 50, 61, 25, 54, 0, 1
0, 51, 37, 81, 47, 100, 37, 66, 33, 32, 4, 3, 18, 0, 100, 3, 1
0, 17, 24, 44, 64, 73, 100, 100, 68, 84, 32, 57, 24, 28, 16, 0, 1
14, 71, 72, 93, 100, 100, 77, 71, 53, 43, 28, 16, 0, 0, 91, 2, 1
0, 62, 48, 80, 89, 100, 96, 78, 100, 55, 96, 33, 96, 10, 85, 0, 1
100, 100, 100, 92, 67, 77, 33, 62, 33, 46, 33, 30, 0, 15, 0, 0, 1
0, 58, 6, 67, 53, 85, 100, 100, 76, 75, 52, 51, 34, 26, 40, 0, 1
0, 61, 36, 72, 74, 91, 100, 100, 95, 73, 87, 46, 77, 19, 68, 0, 1
11, 31, 0, 51, 59, 76, 100, 100, 67, 77, 44, 51, 33, 26, 48, 0, 1
0, 68, 50, 100, 57, 96, 56, 54, 56, 13, 36, 6, 1, 0, 100, 1, 1
33, 45, 75, 70, 79, 100, 72, 44, 100, 10, 94, 9, 37, 8, 0, 0, 1
0, 55, 41, 80, 62, 100, 48, 66, 35, 32, 11, 0, 7, 4, 100, 4, 1
0, 4, 74, 29, 100, 62, 88, 95, 74, 100, 74, 67, 74, 33, 76, 0, 1
10, 93, 0, 54, 21, 74, 52, 100, 65, 46, 53, 0, 26, 4, 100, 5, 1
46, 67, 71, 100, 60, 73, 58, 33, 51, 0, 0, 1, 62, 3, 100, 8, 1
37, 65, 52, 100, 57, 64, 31, 26, 0, 9, 31, 18, 65, 0, 100, 5, 2
0, 79, 31, 100, 64, 88, 49, 58, 24, 30, 10, 1, 56, 0, 100, 10, 2
26, 60, 43, 100, 60, 74, 37, 33, 0, 10, 17, 16, 59, 9, 100, 0, 2
43, 80, 41, 100, 80, 93, 64, 51, 32, 17, 0, 3, 50, 12, 100, 0, 2
49, 72, 64, 100, 100, 88, 78, 52, 43, 22, 0, 1, 40, 6, 90, 0, 2
7, 72, 34, 100, 79, 95, 67, 61, 33, 33, 0, 5, 48, 0, 100, 1, 2
44, 66, 67, 100, 80, 62, 47, 25, 5, 0, 0, 3, 50, 4, 100, 7, 2
24, 70, 38, 100, 79, 88, 67, 50, 34, 20, 0, 11, 50, 6, 100, 0, 2
1, 61, 0, 92, 47, 100, 62, 70, 42, 39, 16, 9, 49, 0, 100, 7, 2
0, 81, 26, 100, 62, 100, 67, 74, 59, 50, 47, 24, 61, 3, 100, 0, 2
5, 63, 21, 100, 49, 76, 33, 34, 0, 0, 5, 6, 53, 2, 100, 8, 2
0, 77, 34, 100, 82, 97, 72, 64, 39, 36, 4, 10, 48, 1, 100, 0, 2
0, 92, 44, 100, 88, 91, 82, 66, 55, 44, 26, 23, 51, 6, 100, 0, 2
12, 78, 43, 100, 100, 97, 78, 66, 38, 40, 0, 13, 38, 0, 100, 3, 2
37, 78, 79, 100, 89, 68, 60, 36, 16, 13, 0, 22, 56, 22, 100, 0, 2
18, 74, 49, 100, 53, 67, 31, 31, 0, 0, 13, 11, 59, 2, 100, 8, 2
13, 96, 56, 100, 56, 75, 30, 53, 0, 32, 3, 11, 51, 5, 100, 0, 2
0, 80, 28, 100, 55, 82, 37, 48, 11, 20, 24, 3, 62, 1, 100, 0, 2
0, 80, 22, 100, 57, 95, 46, 59, 25, 27, 31, 0, 67, 9, 100, 21, 2
51, 71, 53, 100, 87, 83, 69, 43, 34, 11, 0, 6, 50, 14, 100, 0, 2
13, 73, 46, 100, 56, 67, 40, 32, 13, 0, 0, 7, 49, 8, 100, 6, 2
34, 76, 59, 100, 66, 73, 37, 46, 0, 23, 19, 13, 61, 0, 100, 20, 2
31, 86, 67, 100, 81, 73, 54, 47, 18, 25, 0, 10, 50, 4, 100, 0, 2
25, 81, 43, 100, 46, 61, 29, 27, 0, 5, 34, 2, 68, 0, 100, 7, 2
31, 68, 46, 100, 81, 88, 63, 49, 29, 16, 0, 5, 50, 0, 100, 12, 2
44, 85, 76, 100, 79, 70, 54, 41, 23, 16, 0, 0, 50, 5, 100, 1, 2
35, 69, 55, 100, 87, 81, 70, 44, 34, 17, 0, 4, 50, 5, 100, 0, 2
11, 71, 16, 100, 53, 79, 44, 41, 9, 14, 0, 6, 50, 3, 100, 0, 2
0, 62, 18, 98, 56, 100, 42, 60, 14, 25, 11, 0, 55, 6, 100, 12, 2
0, 62, 19, 93, 84, 100, 100, 66, 71, 32, 20, 6, 25, 0, 93, 2, 2
33, 76, 41, 100, 57, 71, 34, 37, 0, 14, 25, 16, 65, 0, 100, 17, 2
0, 63, 24, 100, 62, 81, 42, 37, 3, 6, 1, 9, 51, 2, 100, 0, 2
4, 74, 38, 100, 55, 71, 37, 35, 6, 5, 0, 7, 50, 6, 100, 0, 2
52, 75, 69, 100, 93, 77, 68, 43, 34, 15, 0, 1, 50, 2, 100, 0, 2
0, 74, 27, 100, 54, 77, 37, 42, 5, 14, 2, 17, 51, 9, 100, 0, 2
8, 84, 37, 100, 54, 72, 32, 42, 0, 18, 15, 10, 58, 5, 100, 0, 2
16, 68, 37, 100, 63, 90, 45, 48, 16, 11, 0, 1, 50, 0, 100, 8, 2
0, 85, 34, 100, 68, 86, 61, 55, 31, 31, 20, 9, 61, 4, 100, 0, 2
27, 70, 36, 100, 66, 81, 57, 44, 30, 10, 0, 4, 48, 5, 100, 0, 2
8, 68, 33, 100, 52, 79, 31, 42, 0, 14, 24, 0, 64, 1, 100, 19, 2
23, 79, 57, 100, 78, 79, 51, 50, 10, 31, 0, 17, 49, 7, 100, 0, 2
34, 80, 65, 100, 100, 80, 80, 51, 41, 28, 0, 7, 37, 0, 95, 5, 2
0, 76, 31, 100, 67, 82, 47, 44, 13, 13, 5, 1, 52, 4, 100, 0, 2
19, 100, 36, 96, 34, 58, 13, 28, 0, 12, 34, 5, 67, 0, 100, 4, 2
0, 89, 52, 100, 94, 89, 77, 63, 49, 40, 19, 17, 40, 0, 100, 3, 2
31, 73, 55, 100, 55, 53, 33, 14, 0, 0, 30, 11, 65, 1, 100, 1, 2
0, 84, 34, 100, 63, 75, 51, 39, 15, 16, 14, 27, 58, 14, 100, 0, 2
0, 85, 39, 100, 83, 99, 87, 71, 60, 44, 32, 17, 55, 0, 100, 1, 2
0, 79, 38, 100, 100, 94, 93, 66, 55, 41, 9, 19, 18, 0, 89, 2, 2
0, 75, 39, 97, 95, 100, 100, 70, 65, 42, 23, 18, 12, 0, 69, 1, 2
12, 60, 24, 100, 58, 90, 37, 47, 0, 14, 1, 0, 51, 0, 100, 15, 2
0, 63, 23, 93, 78, 100, 89, 69, 54, 41, 11, 16, 41, 4, 100, 0, 2
0, 79, 27, 99, 66, 100, 81, 75, 58, 49, 34, 22, 61, 4, 100, 0, 2
0, 78, 25, 100, 66, 98, 87, 71, 62, 40, 32, 13, 58, 0, 100, 3, 2
14, 74, 36, 100, 77, 93, 53, 58, 18, 29, 0, 15, 50, 9, 100, 0, 2
0, 77, 26, 100, 51, 85, 36, 49, 13, 19, 26, 0, 63, 2, 100, 7, 2
0, 89, 25, 100, 31, 68, 17, 37, 11, 9, 40, 4, 70, 3, 100, 0, 2
20, 76, 39, 100, 56, 79, 32, 46, 0, 22, 21, 18, 59, 1, 100, 0, 2
0, 88, 27, 100, 49, 74, 39, 41, 16, 16, 36, 4, 68, 0, 100, 0, 2
23, 63, 31, 100, 64, 84, 54, 45, 28, 10, 0, 5, 50, 3, 100, 0, 2
29, 71, 50, 100, 70, 77, 41, 49, 0, 28, 7, 18, 51, 4, 100, 0, 2
39, 74, 65, 100, 65, 60, 38, 21, 0, 0, 23, 22, 62, 4, 100, 4, 2
5, 79, 19, 100, 25, 66, 14, 32, 0, 3, 34, 0, 66, 5, 100, 7, 2
27, 90, 64, 100, 67, 70, 37, 43, 0, 22, 12, 18, 64, 19, 100, 0, 2
37, 82, 57, 100, 53, 65, 30, 36, 0, 16, 30, 0, 66, 2, 100, 19, 2
30, 84, 70, 100, 78, 69, 63, 38, 34, 10, 0, 12, 46, 14, 100, 0, 2
5, 84, 38, 100, 53, 73, 32, 42, 0, 19, 29, 32, 69, 23, 100, 0, 2
0, 75, 22, 100, 58, 86, 56, 50, 29, 22, 14, 1, 58, 0, 100, 4, 2
22, 76, 54, 100, 62, 58, 39, 20, 0, 0, 13, 24, 57, 27, 100, 23, 2
28, 78, 57, 100, 61, 67, 33, 33, 0, 7, 17, 0, 59, 1, 100, 0, 2
13, 69, 37, 100, 52, 73, 32, 37, 0, 9, 15, 12, 59, 0, 100, 5, 2
0, 80, 28, 100, 53, 82, 31, 53, 4, 27, 14, 3, 58, 4, 100, 0, 2
50, 71, 74, 100, 100, 81, 75, 47, 42, 17, 0, 1, 39, 11, 91, 0, 2
0, 71, 24, 100, 64, 99, 69, 63, 53, 29, 28, 0, 57, 5, 100, 10, 2
18, 83, 53, 100, 67, 75, 43, 47, 12, 22, 0, 0, 50, 11, 100, 22, 2
4, 66, 27, 100, 47, 73, 29, 30, 0, 3, 31, 5, 65, 3, 100, 0, 2
26, 64, 34, 100, 65, 77, 43, 36, 1, 11, 0, 8, 50, 4, 100, 0, 2
0, 81, 9, 100, 40, 85, 33, 54, 11, 26, 18, 9, 60, 4, 100, 0, 2
39, 69, 55, 100, 96, 81, 80, 43, 45, 10, 0, 0, 44, 15, 100, 3, 2
13, 79, 35, 100, 58, 77, 37, 41, 0, 12, 4, 13, 55, 0, 100, 12, 2
14, 78, 52, 100, 75, 75, 55, 40, 22, 10, 0, 6, 52, 7, 100, 0, 2
