@relation  penbased
@attribute At1 integer[0,100]
@attribute At2 integer[0,100]
@attribute At3 integer[0,100]
@attribute At4 integer[0,100]
@attribute At5 integer[0,100]
@attribute At6 integer[0,100]
@attribute At7 integer[0,100]
@attribute At8 integer[0,100]
@attribute At9 integer[0,100]
@attribute At10 integer[0,100]
@attribute At11 integer[0,100]
@attribute At12 integer[0,100]
@attribute At13 integer[0,100]
@attribute At14 integer[0,100]
@attribute At15 integer[0,100]
@attribute At16 integer[0,100]
@attribute Class{0,1,2,3,4,5,6,7,8,9}
@inputs At1,At2,At3,At4,At5,At6,At7,At8,At9,At10,At11,At12,At13,At14,At15,At16
@outputs Class
@data
0, 39, 22, 58, 61, 79, 99, 100, 100, 81, 88, 54, 86, 26, 97, 0, 1
0, 65, 33, 84, 78, 100, 100, 94, 75, 71, 48, 48, 23, 24, 4, 0, 1
0, 42, 10, 60, 68, 83, 100, 100, 77, 75, 61, 50, 48, 25, 35, 0, 1
0, 58, 36, 70, 71, 86, 100, 100, 84, 75, 69, 51, 56, 25, 46, 0, 1
0, 39, 35, 59, 65, 81, 100, 100, 95, 75, 87, 50, 78, 25, 77, 0, 1
0, 42, 22, 57, 69, 79, 100, 100, 69, 75, 38, 51, 14, 26, 3, 0, 1
0, 45, 58, 67, 94, 91, 100, 100, 82, 75, 67, 50, 58, 25, 58, 0, 1
0, 75, 45, 85, 100, 100, 84, 80, 71, 59, 58, 37, 55, 15, 63, 0, 1
18, 72, 25, 100, 24, 70, 22, 34, 17, 0, 0, 2, 51, 2, 100, 2, 1
13, 82, 53, 90, 100, 100, 85, 79, 66, 59, 47, 39, 25, 19, 0, 0, 1
0, 60, 56, 77, 89, 100, 89, 96, 81, 72, 78, 47, 78, 23, 100, 0, 1
100, 100, 89, 91, 68, 76, 53, 61, 32, 46, 21, 30, 11, 15, 0, 0, 1
0, 65, 37, 82, 82, 100, 100, 90, 86, 65, 70, 39, 55, 14, 49, 0, 1
0, 53, 36, 77, 82, 99, 100, 100, 73, 75, 39, 50, 9, 25, 3, 0, 1
0, 58, 62, 82, 78, 100, 41, 75, 30, 50, 32, 24, 30, 2, 100, 0, 1
0, 40, 30, 61, 67, 82, 100, 100, 88, 75, 72, 49, 56, 25, 40, 0, 1
0, 12, 25, 38, 48, 65, 77, 90, 100, 100, 97, 66, 91, 32, 88, 0, 1
0, 69, 47, 81, 88, 100, 100, 91, 91, 68, 76, 45, 71, 22, 68, 0, 1
0, 58, 40, 72, 74, 90, 100, 100, 89, 74, 78, 47, 69, 19, 68, 0, 1
0, 51, 20, 66, 52, 84, 85, 100, 100, 86, 85, 57, 68, 29, 58, 0, 1
0, 43, 35, 61, 70, 79, 100, 100, 86, 76, 70, 51, 55, 26, 49, 0, 1
53, 62, 70, 73, 77, 100, 70, 75, 63, 48, 35, 22, 0, 5, 100, 0, 1
0, 55, 33, 83, 60, 100, 53, 67, 46, 34, 30, 1, 40, 1, 100, 0, 1
0, 53, 40, 68, 75, 91, 100, 100, 94, 72, 88, 45, 87, 17, 87, 0, 1
15, 67, 44, 100, 51, 91, 44, 44, 29, 0, 0, 1, 50, 4, 100, 2, 1
39, 100, 16, 74, 40, 57, 14, 80, 32, 35, 0, 7, 18, 0, 100, 8, 1
28, 100, 0, 52, 37, 99, 45, 89, 51, 34, 24, 2, 30, 0, 100, 0, 1
0, 59, 31, 70, 65, 87, 100, 100, 87, 75, 75, 51, 68, 25, 60, 0, 1
0, 73, 7, 84, 63, 100, 100, 98, 88, 73, 80, 49, 74, 24, 77, 0, 1
0, 43, 34, 59, 68, 79, 100, 100, 85, 75, 69, 49, 51, 24, 30, 0, 1
39, 51, 76, 82, 100, 100, 71, 65, 44, 31, 0, 1, 29, 0, 97, 2, 1
20, 73, 58, 100, 62, 87, 55, 42, 41, 3, 0, 0, 50, 1, 100, 6, 1
3, 70, 0, 58, 57, 80, 100, 100, 84, 75, 81, 50, 81, 25, 97, 0, 1
0, 79, 39, 85, 100, 100, 95, 92, 80, 69, 73, 46, 63, 23, 59, 0, 1
0, 39, 28, 50, 55, 65, 81, 85, 100, 100, 82, 69, 67, 35, 56, 0, 1
0, 40, 31, 62, 68, 78, 100, 100, 91, 91, 67, 62, 46, 33, 36, 0, 1
0, 53, 8, 55, 46, 79, 89, 100, 100, 85, 78, 57, 56, 29, 47, 0, 1
0, 66, 43, 100, 49, 89, 19, 42, 48, 10, 100, 5, 38, 1, 3, 0, 1
18, 64, 37, 100, 40, 99, 39, 59, 38, 19, 0, 0, 47, 0, 100, 1, 1
0, 44, 36, 58, 70, 79, 100, 100, 82, 74, 69, 47, 59, 20, 54, 0, 1
0, 59, 46, 83, 62, 100, 57, 64, 55, 27, 25, 0, 36, 3, 100, 1, 1
0, 46, 47, 71, 66, 100, 59, 98, 59, 68, 68, 38, 87, 8, 100, 0, 1
44, 73, 81, 100, 65, 66, 54, 24, 28, 0, 0, 6, 50, 8, 100, 9, 1
13, 58, 40, 100, 49, 97, 46, 45, 25, 3, 0, 1, 50, 1, 100, 0, 1
0, 27, 30, 45, 58, 70, 85, 96, 100, 100, 84, 67, 69, 34, 58, 0, 1
0, 61, 32, 81, 74, 100, 100, 93, 97, 69, 97, 46, 95, 23, 91, 0, 1
100, 100, 76, 91, 59, 76, 41, 61, 24, 46, 12, 30, 0, 15, 0, 0, 1
24, 58, 84, 87, 100, 100, 89, 60, 85, 20, 45, 0, 0, 1, 94, 2, 1
0, 39, 35, 58, 69, 76, 100, 100, 86, 88, 69, 60, 52, 30, 45, 0, 1
0, 75, 61, 81, 100, 100, 96, 88, 87, 66, 85, 44, 85, 22, 87, 0, 1
0, 45, 26, 66, 62, 84, 100, 100, 80, 75, 57, 50, 36, 25, 18, 0, 1
0, 53, 33, 71, 76, 93, 100, 100, 79, 74, 53, 49, 28, 25, 12, 0, 1
48, 73, 62, 80, 100, 100, 88, 85, 60, 64, 38, 42, 15, 21, 0, 0, 1
0, 66, 44, 83, 92, 100, 100, 85, 81, 64, 61, 42, 40, 21, 22, 0, 1
0, 37, 31, 56, 60, 79, 90, 100, 100, 89, 89, 59, 78, 30, 67, 0, 1
0, 77, 35, 100, 47, 95, 44, 61, 38, 27, 0, 0, 36, 3, 100, 5, 1
34, 79, 69, 100, 60, 75, 41, 26, 13, 0, 0, 8, 50, 7, 100, 5, 1
0, 42, 29, 62, 66, 82, 100, 100, 77, 76, 55, 51, 38, 25, 23, 0, 1
0, 65, 25, 79, 55, 100, 62, 92, 62, 68, 62, 44, 78, 22, 100, 0, 1
0, 32, 25, 56, 59, 79, 100, 100, 74, 77, 48, 52, 25, 27, 14, 0, 1
0, 44, 41, 62, 78, 85, 100, 100, 87, 75, 70, 50, 55, 25, 41, 0, 1
0, 67, 47, 91, 78, 100, 64, 59, 49, 18, 2, 0, 37, 4, 100, 5, 1
21, 85, 92, 100, 100, 99, 71, 79, 46, 59, 21, 39, 0, 19, 4, 0, 1
30, 58, 79, 91, 100, 100, 88, 60, 79, 20, 16, 0, 0, 1, 86, 2, 1
100, 100, 73, 86, 58, 72, 42, 58, 23, 43, 12, 29, 4, 14, 0, 0, 1
0, 60, 40, 79, 100, 100, 90, 86, 60, 64, 30, 42, 10, 21, 30, 0, 1
100, 100, 93, 86, 73, 72, 57, 57, 40, 44, 23, 29, 10, 15, 0, 0, 1
14, 55, 40, 61, 59, 100, 58, 62, 59, 21, 100, 14, 48, 5, 0, 0, 1
33, 63, 69, 82, 100, 100, 78, 78, 71, 54, 69, 29, 57, 6, 0, 0, 1
0, 50, 45, 70, 80, 92, 100, 100, 80, 75, 59, 50, 52, 25, 52, 0, 1
21, 64, 50, 100, 52, 98, 52, 57, 52, 17, 0, 0, 31, 2, 100, 0, 1
0, 62, 19, 71, 69, 91, 100, 100, 71, 75, 50, 50, 29, 25, 12, 0, 1
1, 73, 49, 100, 55, 92, 51, 56, 46, 20, 0, 2, 30, 1, 100, 0, 1
0, 76, 53, 85, 100, 100, 76, 81, 60, 61, 44, 40, 27, 20, 5, 0, 1
0, 55, 34, 74, 74, 91, 100, 100, 80, 75, 62, 49, 42, 25, 24, 0, 1
0, 62, 47, 88, 67, 100, 63, 65, 59, 29, 46, 2, 34, 0, 100, 0, 1
0, 64, 48, 80, 100, 100, 95, 87, 76, 65, 67, 43, 57, 22, 71, 0, 1
28, 55, 63, 78, 100, 100, 75, 71, 56, 42, 35, 13, 0, 0, 25, 0, 1
80, 65, 100, 100, 86, 82, 72, 43, 53, 6, 0, 0, 41, 2, 97, 1, 1
35, 64, 58, 100, 63, 91, 57, 50, 48, 10, 0, 1, 50, 0, 100, 1, 1
0, 52, 71, 71, 100, 100, 80, 64, 77, 26, 60, 5, 3, 3, 89, 0, 1
0, 56, 40, 66, 74, 85, 100, 100, 79, 76, 62, 51, 47, 25, 42, 0, 1
22, 71, 41, 100, 51, 93, 46, 54, 40, 15, 0, 1, 46, 2, 100, 0, 1
0, 93, 60, 100, 70, 83, 70, 67, 70, 50, 80, 33, 80, 16, 100, 0, 1
30, 59, 17, 78, 80, 100, 100, 98, 67, 74, 30, 50, 3, 25, 0, 0, 1
26, 65, 56, 100, 58, 88, 46, 44, 15, 11, 0, 0, 50, 1, 100, 4, 1
14, 68, 56, 100, 75, 97, 68, 60, 64, 22, 0, 4, 18, 0, 100, 3, 1
1, 64, 29, 100, 34, 79, 28, 32, 0, 1, 8, 0, 54, 2, 100, 2, 1
7, 59, 29, 100, 31, 91, 32, 46, 31, 1, 0, 0, 54, 1, 100, 0, 1
38, 68, 68, 100, 66, 82, 62, 44, 55, 7, 0, 0, 57, 3, 100, 7, 1
0, 39, 47, 63, 88, 87, 100, 100, 76, 75, 53, 50, 29, 25, 29, 0, 1
0, 61, 38, 73, 77, 90, 100, 100, 78, 76, 58, 51, 41, 25, 26, 0, 1
0, 62, 54, 76, 87, 98, 100, 100, 98, 75, 98, 50, 98, 24, 96, 0, 1
0, 41, 50, 71, 91, 100, 74, 59, 65, 16, 17, 0, 27, 4, 100, 5, 1
0, 65, 34, 81, 77, 99, 100, 100, 88, 74, 73, 47, 55, 21, 45, 0, 1
23, 65, 43, 91, 59, 100, 47, 50, 36, 1, 0, 0, 50, 2, 100, 2, 1
0, 82, 52, 100, 71, 100, 63, 64, 61, 29, 36, 2, 21, 0, 100, 5, 1
0, 50, 26, 64, 61, 83, 99, 100, 100, 83, 74, 56, 51, 28, 33, 0, 1
0, 59, 40, 78, 76, 100, 100, 100, 82, 75, 62, 49, 40, 25, 29, 0, 1
0, 72, 52, 84, 100, 100, 94, 96, 85, 72, 81, 48, 79, 24, 75, 0, 1
0, 52, 28, 69, 58, 84, 89, 100, 100, 95, 83, 65, 68, 33, 64, 0, 1
0, 40, 29, 56, 67, 77, 100, 100, 100, 82, 82, 53, 64, 25, 45, 0, 1
0, 59, 46, 76, 91, 100, 82, 66, 71, 34, 65, 0, 33, 8, 100, 10, 1
0, 43, 36, 59, 70, 78, 100, 100, 79, 76, 56, 51, 32, 26, 10, 0, 1
0, 55, 37, 75, 80, 94, 100, 100, 80, 76, 63, 51, 47, 25, 39, 0, 1
0, 45, 42, 70, 66, 100, 60, 62, 47, 25, 1, 5, 43, 0, 100, 4, 1
23, 68, 46, 100, 46, 85, 47, 48, 43, 12, 0, 0, 54, 4, 100, 2, 1
0, 66, 31, 84, 71, 100, 100, 99, 92, 74, 84, 50, 82, 25, 85, 0, 1
0, 77, 56, 90, 100, 100, 94, 80, 75, 60, 56, 40, 38, 20, 31, 0, 1
0, 54, 49, 75, 96, 100, 91, 75, 69, 45, 51, 16, 27, 0, 100, 6, 1
0, 65, 39, 96, 45, 100, 48, 64, 56, 28, 20, 2, 12, 0, 100, 3, 1
0, 59, 5, 73, 61, 91, 100, 100, 75, 75, 52, 51, 33, 25, 25, 0, 1
30, 71, 43, 100, 44, 90, 38, 37, 56, 0, 100, 10, 42, 6, 0, 5, 1
0, 53, 34, 82, 45, 100, 43, 65, 50, 30, 40, 0, 37, 2, 100, 7, 1
0, 64, 31, 79, 72, 100, 100, 98, 87, 74, 74, 49, 72, 24, 82, 0, 1
0, 30, 29, 53, 65, 77, 100, 100, 100, 80, 85, 53, 73, 27, 69, 0, 1
0, 56, 44, 88, 67, 100, 68, 54, 70, 7, 11, 1, 37, 0, 100, 3, 1
0, 43, 26, 65, 57, 84, 94, 100, 100, 79, 87, 52, 75, 26, 66, 0, 1
0, 55, 46, 58, 73, 82, 100, 100, 92, 75, 89, 50, 84, 25, 89, 0, 1
43, 83, 42, 76, 52, 100, 46, 44, 36, 0, 0, 13, 50, 12, 100, 13, 1
58, 74, 100, 100, 94, 75, 85, 35, 59, 2, 0, 0, 29, 2, 88, 3, 1
0, 46, 42, 66, 79, 88, 100, 100, 84, 75, 72, 49, 63, 23, 60, 0, 1
100, 92, 58, 100, 39, 84, 24, 67, 15, 50, 9, 33, 0, 16, 0, 0, 1
0, 55, 39, 74, 76, 95, 100, 100, 87, 75, 72, 50, 61, 25, 57, 0, 1
0, 64, 15, 76, 63, 97, 100, 100, 85, 74, 74, 49, 67, 23, 89, 0, 1
0, 67, 35, 78, 71, 95, 100, 100, 83, 75, 67, 51, 50, 26, 42, 0, 1
0, 64, 36, 72, 73, 90, 100, 100, 89, 74, 82, 47, 78, 21, 76, 0, 1
35, 78, 92, 100, 100, 96, 85, 68, 88, 40, 79, 13, 0, 0, 27, 4, 1
0, 49, 27, 64, 65, 84, 100, 100, 83, 75, 62, 50, 46, 25, 33, 0, 1
0, 36, 30, 59, 66, 79, 100, 100, 76, 75, 50, 51, 26, 26, 17, 0, 1
0, 49, 25, 58, 62, 79, 100, 100, 96, 79, 81, 53, 67, 26, 58, 0, 1
0, 53, 5, 65, 54, 85, 100, 100, 81, 75, 59, 50, 41, 25, 30, 0, 1
4, 83, 0, 52, 21, 100, 27, 67, 54, 20, 2, 0, 35, 4, 100, 7, 1
0, 41, 47, 58, 92, 84, 100, 100, 84, 71, 71, 42, 66, 13, 74, 0, 1
0, 57, 14, 73, 54, 90, 100, 100, 100, 74, 80, 47, 55, 22, 49, 0, 1
0, 73, 63, 78, 100, 100, 97, 97, 88, 73, 77, 47, 65, 23, 55, 0, 1
0, 65, 43, 81, 84, 100, 100, 92, 90, 69, 80, 46, 73, 22, 53, 0, 1
20, 63, 42, 100, 36, 88, 30, 46, 23, 4, 0, 2, 50, 0, 100, 4, 1
0, 66, 23, 73, 63, 90, 100, 100, 81, 75, 63, 50, 44, 25, 31, 0, 1
0, 82, 51, 83, 86, 100, 56, 74, 42, 49, 40, 23, 16, 0, 100, 1, 1
5, 58, 39, 100, 47, 99, 41, 42, 12, 0, 0, 5, 55, 4, 100, 6, 1
73, 66, 32, 81, 100, 100, 95, 87, 64, 65, 27, 43, 5, 22, 0, 0, 1
0, 44, 33, 59, 66, 80, 100, 100, 96, 82, 77, 54, 59, 28, 44, 0, 1
0, 74, 44, 86, 94, 100, 100, 85, 79, 64, 54, 42, 31, 21, 8, 0, 1
0, 48, 17, 64, 53, 84, 93, 100, 100, 79, 85, 53, 72, 26, 68, 0, 1
23, 71, 52, 100, 40, 91, 40, 57, 40, 24, 0, 0, 29, 4, 100, 4, 1
0, 53, 45, 75, 79, 100, 93, 99, 93, 73, 97, 46, 100, 19, 93, 0, 1
0, 46, 27, 66, 61, 85, 97, 100, 100, 78, 80, 53, 59, 27, 43, 0, 1
100, 88, 100, 100, 83, 83, 65, 66, 46, 50, 28, 33, 11, 17, 0, 0, 1
0, 59, 36, 64, 69, 82, 99, 100, 100, 78, 92, 51, 84, 25, 76, 0, 1
0, 64, 40, 78, 76, 100, 100, 99, 87, 71, 64, 44, 39, 18, 16, 0, 1
0, 66, 47, 100, 81, 98, 79, 50, 85, 0, 27, 0, 23, 8, 100, 0, 1
0, 29, 4, 45, 41, 71, 78, 96, 100, 100, 75, 67, 50, 33, 25, 0, 1
100, 100, 62, 90, 56, 75, 38, 60, 25, 45, 12, 30, 0, 15, 0, 0, 1
0, 46, 49, 64, 78, 87, 100, 100, 91, 75, 85, 49, 75, 24, 89, 0, 1
0, 53, 26, 84, 32, 100, 33, 65, 36, 29, 3, 0, 6, 2, 100, 6, 1
7, 56, 36, 89, 45, 100, 42, 60, 38, 20, 0, 0, 48, 5, 100, 5, 1
5, 39, 0, 61, 55, 84, 100, 100, 73, 75, 55, 50, 45, 25, 59, 0, 1
0, 42, 21, 66, 33, 91, 64, 100, 70, 74, 73, 49, 73, 23, 100, 0, 1
14, 52, 0, 56, 36, 78, 74, 100, 100, 96, 79, 64, 58, 32, 39, 0, 1
0, 28, 35, 51, 67, 75, 100, 100, 96, 81, 77, 54, 58, 27, 46, 0, 1
0, 67, 21, 68, 64, 86, 100, 100, 82, 75, 65, 50, 48, 25, 33, 0, 1
13, 52, 35, 92, 40, 100, 43, 57, 45, 13, 0, 0, 51, 1, 100, 0, 1
9, 49, 42, 63, 82, 85, 100, 100, 76, 74, 51, 48, 29, 22, 0, 0, 1
100, 98, 100, 100, 71, 83, 50, 66, 36, 50, 21, 33, 0, 16, 7, 0, 1
0, 58, 26, 62, 63, 85, 100, 100, 76, 75, 51, 51, 32, 25, 20, 0, 1
38, 100, 100, 92, 88, 77, 75, 62, 50, 46, 25, 30, 12, 15, 0, 0, 1
0, 65, 40, 83, 100, 100, 96, 80, 80, 60, 56, 40, 28, 20, 12, 0, 1
0, 56, 25, 64, 60, 89, 65, 100, 45, 75, 35, 49, 45, 23, 100, 0, 1
0, 9, 42, 38, 73, 69, 100, 100, 88, 94, 73, 63, 73, 31, 81, 0, 1
20, 63, 40, 98, 44, 100, 40, 63, 40, 25, 0, 1, 20, 1, 100, 0, 1
0, 49, 52, 62, 95, 82, 100, 100, 84, 75, 71, 50, 59, 25, 57, 0, 1
100, 100, 86, 98, 72, 81, 55, 64, 41, 47, 24, 30, 14, 13, 0, 0, 1
0, 67, 38, 82, 88, 100, 100, 82, 85, 61, 65, 40, 46, 20, 23, 0, 1
100, 100, 83, 93, 67, 78, 54, 62, 38, 47, 29, 31, 12, 15, 0, 0, 1
2, 55, 50, 76, 93, 100, 100, 98, 90, 70, 83, 42, 62, 14, 0, 0, 1
0, 55, 30, 67, 66, 82, 100, 100, 81, 82, 61, 56, 46, 28, 39, 0, 1
0, 54, 47, 78, 69, 100, 53, 68, 33, 35, 0, 6, 31, 0, 100, 7, 1
31, 88, 3, 84, 77, 100, 100, 96, 69, 72, 37, 49, 14, 24, 0, 0, 1
83, 85, 57, 77, 60, 83, 65, 100, 72, 55, 87, 10, 0, 0, 100, 2, 1
0, 53, 48, 77, 100, 100, 89, 83, 77, 58, 64, 33, 57, 8, 95, 0, 1
100, 100, 0, 87, 0, 73, 17, 58, 33, 44, 33, 29, 50, 15, 67, 0, 1
0, 42, 44, 55, 76, 78, 100, 100, 80, 74, 61, 47, 43, 21, 27, 0, 1
0, 60, 39, 74, 73, 91, 100, 100, 80, 75, 67, 51, 51, 25, 39, 0, 1
19, 55, 62, 76, 100, 100, 100, 98, 75, 73, 62, 49, 38, 24, 0, 0, 1
0, 35, 44, 64, 61, 100, 61, 48, 31, 10, 0, 0, 54, 2, 100, 1, 1
0, 60, 17, 92, 25, 100, 29, 63, 34, 26, 15, 0, 55, 3, 100, 5, 1
0, 75, 60, 100, 69, 89, 66, 51, 73, 13, 13, 2, 35, 0, 100, 3, 1
0, 41, 73, 63, 100, 87, 86, 100, 73, 75, 64, 50, 64, 25, 77, 0, 1
45, 80, 37, 48, 55, 100, 40, 67, 58, 14, 0, 1, 35, 0, 100, 2, 1
31, 69, 49, 100, 60, 70, 34, 36, 0, 13, 29, 21, 65, 0, 100, 16, 2
0, 81, 27, 100, 58, 90, 45, 58, 25, 30, 23, 0, 61, 2, 100, 6, 2
24, 66, 43, 100, 59, 65, 34, 28, 0, 1, 16, 11, 58, 0, 100, 1, 2
45, 82, 39, 100, 82, 99, 64, 43, 25, 5, 0, 0, 50, 4, 100, 0, 2
52, 69, 61, 100, 100, 93, 77, 60, 42, 31, 0, 3, 26, 0, 97, 1, 2
4, 68, 28, 98, 75, 100, 64, 65, 31, 36, 0, 8, 43, 0, 100, 6, 2
51, 63, 59, 100, 79, 70, 56, 31, 20, 0, 0, 6, 47, 24, 100, 19, 2
16, 68, 31, 100, 76, 82, 70, 40, 28, 13, 0, 4, 55, 3, 100, 0, 2
0, 70, 6, 98, 46, 100, 76, 77, 50, 46, 24, 17, 58, 0, 100, 1, 2
0, 82, 26, 98, 59, 100, 67, 78, 55, 53, 49, 27, 65, 6, 100, 0, 2
5, 68, 22, 100, 47, 75, 35, 35, 8, 1, 0, 2, 50, 4, 100, 0, 2
12, 69, 19, 100, 78, 99, 83, 66, 47, 35, 0, 10, 29, 3, 100, 0, 2
0, 90, 43, 100, 74, 81, 71, 57, 49, 35, 19, 13, 43, 0, 100, 1, 2
11, 74, 22, 100, 93, 98, 91, 69, 49, 41, 0, 17, 25, 0, 100, 6, 2
53, 78, 80, 100, 96, 68, 68, 35, 23, 14, 0, 20, 51, 17, 100, 0, 2
14, 86, 46, 100, 50, 63, 34, 28, 0, 5, 18, 8, 62, 1, 100, 0, 2
14, 79, 37, 100, 56, 79, 30, 52, 0, 27, 0, 2, 50, 0, 100, 4, 2
0, 92, 35, 100, 65, 86, 44, 56, 15, 30, 18, 2, 60, 0, 100, 5, 2
0, 92, 31, 100, 60, 88, 47, 54, 24, 25, 33, 0, 66, 2, 100, 8, 2
33, 69, 57, 100, 87, 75, 66, 39, 24, 15, 0, 15, 51, 14, 100, 0, 2
4, 68, 19, 100, 43, 75, 35, 35, 11, 0, 0, 5, 47, 13, 100, 7, 2
46, 88, 70, 100, 63, 71, 36, 44, 0, 22, 12, 14, 58, 0, 100, 18, 2
40, 83, 76, 100, 86, 75, 56, 50, 20, 29, 0, 6, 49, 1, 100, 0, 2
21, 76, 39, 100, 45, 67, 27, 29, 0, 0, 25, 2, 63, 1, 100, 2, 2
28, 69, 43, 100, 77, 86, 60, 45, 29, 9, 0, 1, 52, 0, 100, 6, 2
26, 74, 54, 100, 70, 70, 49, 37, 18, 7, 0, 7, 49, 15, 100, 0, 2
28, 75, 57, 100, 93, 82, 71, 51, 33, 26, 0, 0, 49, 5, 100, 16, 2
15, 66, 14, 100, 50, 89, 37, 51, 7, 18, 0, 12, 50, 8, 100, 0, 2
0, 66, 24, 96, 56, 100, 45, 63, 24, 30, 15, 0, 57, 4, 100, 7, 2
0, 57, 27, 90, 84, 100, 100, 66, 67, 33, 21, 7, 24, 0, 84, 2, 2
26, 80, 42, 100, 46, 71, 26, 39, 0, 11, 34, 2, 69, 0, 100, 22, 2
4, 61, 18, 100, 58, 88, 43, 43, 5, 13, 0, 17, 48, 0, 100, 1, 2
2, 78, 35, 100, 56, 78, 35, 40, 0, 11, 5, 4, 53, 2, 100, 0, 2
61, 77, 78, 100, 94, 76, 77, 43, 47, 15, 0, 1, 47, 0, 100, 4, 2
9, 74, 45, 100, 61, 74, 35, 41, 3, 12, 0, 22, 50, 14, 100, 0, 2
14, 78, 45, 100, 62, 71, 34, 39, 0, 14, 15, 8, 58, 8, 100, 0, 2
6, 67, 31, 100, 66, 91, 48, 52, 17, 19, 0, 0, 50, 3, 100, 3, 2
0, 76, 28, 100, 66, 93, 61, 57, 35, 29, 19, 7, 60, 6, 100, 0, 2
29, 72, 45, 100, 78, 78, 60, 41, 25, 12, 0, 4, 50, 6, 100, 0, 2
26, 84, 38, 100, 52, 74, 30, 42, 0, 15, 20, 9, 62, 0, 100, 18, 2
12, 96, 60, 100, 96, 81, 60, 55, 16, 33, 0, 8, 55, 2, 100, 0, 2
31, 87, 73, 100, 100, 80, 73, 53, 37, 30, 0, 7, 45, 1, 97, 0, 2
0, 89, 36, 100, 56, 72, 38, 40, 8, 13, 1, 0, 51, 1, 100, 0, 2
13, 78, 38, 100, 41, 68, 24, 36, 0, 10, 33, 3, 68, 0, 100, 3, 2
0, 93, 52, 100, 94, 87, 80, 63, 53, 42, 23, 20, 42, 3, 100, 0, 2
34, 64, 52, 100, 58, 57, 37, 16, 0, 0, 24, 20, 61, 1, 100, 5, 2
0, 84, 42, 100, 59, 74, 42, 45, 10, 19, 1, 16, 55, 16, 100, 0, 2
0, 79, 35, 100, 87, 99, 100, 71, 63, 46, 23, 24, 46, 4, 98, 0, 2
0, 78, 38, 100, 100, 96, 93, 69, 57, 45, 15, 21, 18, 3, 85, 0, 2
40, 80, 63, 100, 100, 91, 84, 67, 52, 46, 18, 28, 0, 6, 47, 0, 2
0, 69, 20, 100, 56, 86, 41, 49, 10, 19, 10, 5, 57, 0, 100, 16, 2
0, 73, 4, 100, 70, 100, 93, 70, 61, 38, 15, 12, 31, 0, 100, 6, 2
0, 75, 20, 97, 53, 100, 71, 77, 49, 46, 35, 14, 66, 2, 100, 0, 2
0, 80, 23, 100, 57, 99, 66, 70, 52, 41, 38, 12, 65, 0, 100, 0, 2
12, 73, 29, 100, 70, 87, 51, 53, 13, 28, 0, 4, 50, 0, 100, 0, 2
0, 85, 27, 100, 54, 85, 44, 55, 22, 29, 33, 7, 66, 2, 100, 0, 2
0, 95, 27, 100, 32, 63, 15, 31, 11, 10, 41, 7, 70, 3, 100, 0, 2
9, 74, 38, 100, 53, 78, 30, 43, 0, 17, 27, 8, 63, 6, 100, 0, 2
0, 72, 19, 100, 43, 87, 39, 51, 22, 18, 33, 0, 66, 5, 100, 11, 2
17, 68, 27, 100, 68, 86, 54, 49, 21, 20, 0, 5, 50, 4, 100, 0, 2
22, 85, 49, 100, 71, 77, 45, 51, 11, 30, 0, 11, 51, 7, 100, 0, 2
34, 89, 64, 100, 63, 56, 37, 20, 0, 1, 18, 23, 58, 8, 100, 0, 2
4, 65, 14, 100, 24, 66, 16, 28, 0, 1, 34, 0, 66, 0, 100, 0, 2
32, 86, 72, 100, 74, 71, 44, 44, 3, 22, 0, 18, 54, 18, 100, 0, 2
53, 85, 60, 100, 57, 67, 32, 39, 0, 15, 29, 5, 69, 0, 100, 24, 2
28, 89, 63, 100, 84, 71, 69, 38, 32, 14, 0, 17, 52, 13, 100, 0, 2
0, 73, 26, 100, 56, 72, 40, 31, 3, 10, 19, 22, 63, 13, 100, 0, 2
0, 71, 20, 100, 54, 91, 51, 55, 29, 22, 3, 0, 54, 3, 100, 9, 2
26, 93, 70, 100, 75, 55, 44, 17, 0, 0, 6, 24, 54, 24, 100, 12, 2
19, 100, 55, 99, 58, 67, 30, 39, 0, 15, 21, 0, 60, 1, 100, 0, 2
16, 67, 32, 100, 52, 78, 35, 38, 0, 11, 14, 19, 56, 0, 100, 8, 2
0, 95, 40, 100, 59, 80, 32, 56, 5, 32, 14, 7, 57, 0, 100, 1, 2
33, 79, 75, 100, 99, 75, 71, 45, 24, 25, 0, 29, 55, 21, 100, 0, 2
0, 69, 22, 93, 55, 100, 65, 73, 46, 41, 33, 8, 65, 0, 100, 4, 2
18, 82, 46, 100, 69, 73, 46, 42, 9, 16, 0, 1, 50, 3, 100, 0, 2
7, 80, 21, 100, 34, 72, 18, 41, 0, 12, 30, 1, 65, 0, 100, 2, 2
8, 73, 25, 100, 53, 71, 40, 35, 2, 11, 0, 1, 50, 1, 100, 0, 2
0, 80, 8, 100, 37, 81, 32, 49, 11, 22, 23, 6, 62, 5, 100, 0, 2
40, 63, 60, 100, 100, 82, 85, 40, 44, 11, 0, 0, 45, 19, 93, 3, 2
22, 72, 34, 100, 62, 73, 38, 35, 0, 8, 5, 0, 53, 3, 100, 8, 2
26, 80, 57, 100, 72, 75, 54, 44, 24, 18, 0, 11, 50, 8, 100, 0, 2
60, 84, 94, 100, 100, 75, 72, 51, 39, 30, 0, 12, 46, 7, 94, 0, 2
3, 72, 26, 100, 50, 80, 31, 48, 0, 19, 13, 12, 65, 0, 100, 17, 2
