@relation  penbased
@attribute At1 integer[0,100]
@attribute At2 integer[0,100]
@attribute At3 integer[0,100]
@attribute At4 integer[0,100]
@attribute At5 integer[0,100]
@attribute At6 integer[0,100]
@attribute At7 integer[0,100]
@attribute At8 integer[0,100]
@attribute At9 integer[0,100]
@attribute At10 integer[0,100]
@attribute At11 integer[0,100]
@attribute At12 integer[0,100]
@attribute At13 integer[0,100]
@attribute At14 integer[0,100]
@attribute At15 integer[0,100]
@attribute At16 integer[0,100]
@attribute Class{0,1,2,3,4,5,6,7,8,9}
@inputs At1,At2,At3,At4,At5,At6,At7,At8,At9,At10,At11,At12,At13,At14,At15,At16
@outputs Class
@data
0, 61, 29, 92, 46, 100, 48, 62, 43, 24, 4, 0, 45, 6, 100, 8, 1
0, 48, 35, 64, 66, 82, 100, 100, 94, 75, 85, 50, 84, 24, 93, 0, 1
0, 61, 35, 82, 95, 100, 100, 90, 70, 68, 45, 46, 22, 23, 12, 0, 1
0, 38, 31, 57, 66, 79, 100, 100, 76, 76, 53, 51, 40, 26, 44, 0, 1
0, 57, 31, 69, 66, 85, 100, 100, 88, 75, 73, 50, 61, 23, 53, 0, 1
0, 48, 30, 66, 65, 83, 100, 100, 99, 79, 88, 53, 81, 26, 76, 0, 1
5, 32, 36, 54, 71, 75, 100, 100, 71, 78, 43, 53, 17, 27, 0, 0, 1
0, 60, 42, 80, 90, 100, 100, 97, 84, 72, 68, 47, 55, 22, 45, 0, 1
0, 63, 42, 81, 95, 100, 79, 81, 63, 60, 63, 40, 74, 20, 100, 0, 1
0, 64, 21, 100, 27, 86, 24, 43, 8, 4, 6, 0, 53, 2, 100, 6, 1
18, 76, 50, 86, 100, 100, 93, 80, 70, 60, 48, 40, 23, 20, 0, 0, 1
0, 51, 56, 74, 100, 100, 85, 91, 75, 63, 75, 36, 80, 8, 85, 0, 1
100, 100, 81, 85, 65, 72, 47, 58, 33, 44, 16, 29, 9, 15, 0, 0, 1
0, 67, 44, 80, 88, 100, 100, 88, 88, 66, 69, 44, 50, 22, 50, 0, 1
0, 59, 41, 80, 94, 100, 100, 91, 68, 68, 35, 45, 6, 22, 0, 0, 1
23, 72, 77, 94, 77, 100, 64, 63, 48, 26, 0, 0, 5, 6, 100, 8, 1
0, 42, 32, 61, 65, 81, 100, 100, 92, 76, 74, 51, 56, 25, 40, 0, 1
0, 33, 26, 45, 51, 63, 75, 82, 100, 100, 89, 66, 74, 34, 71, 0, 1
0, 73, 52, 81, 100, 100, 100, 84, 88, 63, 76, 42, 60, 20, 72, 0, 1
0, 41, 40, 58, 74, 80, 100, 100, 88, 75, 75, 50, 65, 25, 65, 0, 1
0, 47, 20, 61, 50, 80, 80, 100, 100, 96, 87, 64, 73, 32, 62, 0, 1
0, 51, 25, 69, 65, 88, 100, 100, 82, 76, 65, 50, 55, 26, 51, 0, 1
0, 52, 44, 70, 69, 100, 69, 72, 51, 41, 20, 11, 9, 1, 100, 0, 1
0, 53, 32, 70, 41, 100, 41, 76, 41, 47, 32, 17, 32, 1, 100, 0, 1
0, 64, 43, 73, 79, 91, 100, 100, 92, 75, 84, 49, 78, 23, 74, 0, 1
14, 70, 46, 100, 48, 78, 41, 36, 21, 0, 0, 3, 50, 1, 100, 1, 1
43, 100, 22, 60, 38, 63, 31, 64, 41, 19, 0, 0, 45, 2, 100, 7, 1
5, 100, 10, 71, 33, 71, 33, 80, 48, 37, 40, 0, 0, 4, 100, 6, 1
0, 60, 31, 70, 64, 88, 100, 100, 90, 75, 79, 50, 73, 25, 70, 0, 1
0, 66, 19, 75, 62, 99, 100, 100, 88, 75, 69, 50, 58, 25, 58, 0, 1
0, 39, 38, 57, 69, 79, 100, 100, 90, 74, 71, 49, 53, 24, 34, 0, 1
52, 68, 94, 100, 84, 99, 70, 58, 58, 17, 0, 0, 22, 1, 100, 5, 1
33, 70, 68, 100, 68, 78, 61, 36, 42, 5, 0, 2, 50, 2, 100, 0, 1
24, 70, 0, 74, 48, 97, 100, 100, 95, 76, 86, 50, 81, 24, 81, 0, 1
0, 84, 46, 86, 91, 100, 100, 94, 85, 70, 72, 45, 61, 20, 62, 0, 1
0, 3, 29, 24, 57, 50, 83, 77, 100, 100, 80, 69, 64, 35, 51, 0, 1
0, 22, 36, 47, 70, 73, 100, 100, 90, 89, 66, 60, 46, 30, 27, 0, 1
0, 49, 16, 59, 52, 80, 90, 100, 100, 84, 82, 56, 64, 28, 50, 0, 1
0, 77, 38, 89, 56, 100, 46, 57, 47, 15, 100, 11, 45, 4, 8, 0, 1
13, 63, 34, 98, 45, 100, 44, 61, 37, 24, 0, 0, 48, 5, 100, 7, 1
0, 48, 36, 63, 68, 84, 100, 100, 86, 75, 72, 50, 58, 24, 55, 0, 1
0, 60, 34, 83, 57, 100, 51, 64, 48, 29, 13, 0, 20, 2, 100, 4, 1
0, 65, 38, 79, 62, 100, 72, 86, 77, 65, 79, 43, 83, 21, 100, 0, 1
36, 77, 77, 100, 71, 76, 55, 33, 43, 0, 0, 14, 50, 16, 100, 17, 1
9, 57, 38, 96, 51, 100, 46, 52, 36, 5, 0, 0, 51, 0, 100, 2, 1
0, 26, 31, 43, 61, 67, 91, 94, 100, 100, 84, 67, 68, 34, 56, 0, 1
0, 68, 45, 75, 80, 95, 100, 100, 98, 75, 96, 50, 92, 25, 88, 0, 1
100, 100, 70, 89, 57, 74, 43, 59, 35, 45, 17, 29, 9, 14, 0, 0, 1
33, 65, 81, 88, 100, 100, 88, 70, 74, 41, 52, 13, 0, 0, 81, 1, 1
0, 30, 38, 51, 69, 76, 100, 100, 87, 80, 66, 54, 50, 27, 41, 0, 1
0, 71, 51, 83, 92, 100, 100, 90, 88, 67, 81, 45, 77, 22, 83, 0, 1
0, 36, 32, 57, 65, 78, 100, 100, 83, 77, 60, 52, 40, 26, 21, 0, 1
0, 63, 44, 80, 87, 100, 100, 98, 77, 74, 54, 49, 30, 25, 15, 0, 1
17, 60, 46, 80, 100, 100, 89, 89, 60, 67, 34, 45, 17, 22, 0, 0, 1
0, 65, 49, 81, 91, 100, 100, 90, 78, 67, 56, 45, 36, 22, 16, 0, 1
0, 23, 27, 45, 56, 68, 83, 94, 100, 100, 87, 66, 75, 33, 66, 0, 1
0, 75, 45, 100, 45, 95, 44, 61, 45, 27, 15, 0, 34, 1, 100, 5, 1
29, 71, 65, 100, 63, 82, 42, 39, 24, 0, 0, 7, 50, 9, 100, 8, 1
0, 44, 29, 62, 66, 80, 100, 100, 79, 78, 59, 52, 40, 26, 25, 0, 1
0, 46, 44, 72, 86, 100, 68, 93, 56, 64, 56, 34, 61, 5, 100, 0, 1
0, 26, 34, 45, 68, 71, 100, 100, 86, 87, 59, 55, 32, 22, 5, 0, 1
0, 49, 37, 66, 71, 87, 100, 100, 87, 75, 75, 50, 61, 25, 51, 0, 1
0, 65, 42, 92, 72, 100, 61, 62, 57, 24, 25, 1, 41, 4, 100, 0, 1
39, 76, 83, 94, 100, 100, 65, 80, 30, 60, 9, 41, 0, 20, 22, 0, 1
59, 63, 97, 88, 100, 100, 89, 66, 78, 30, 55, 0, 0, 3, 80, 2, 1
100, 100, 70, 87, 50, 73, 33, 58, 23, 43, 10, 29, 0, 15, 0, 0, 1
0, 61, 42, 81, 100, 100, 67, 80, 50, 60, 25, 40, 17, 20, 50, 0, 1
100, 100, 91, 86, 71, 72, 53, 58, 38, 44, 24, 29, 11, 15, 0, 0, 1
0, 73, 48, 91, 62, 100, 56, 46, 71, 12, 100, 16, 42, 6, 15, 0, 1
17, 65, 71, 80, 100, 100, 81, 74, 74, 47, 69, 20, 31, 0, 0, 2, 1
0, 53, 35, 76, 78, 98, 100, 100, 84, 75, 68, 50, 54, 25, 54, 0, 1
21, 62, 45, 100, 45, 96, 49, 53, 51, 11, 0, 0, 56, 5, 100, 0, 1
0, 55, 20, 68, 65, 88, 100, 100, 76, 75, 51, 50, 28, 25, 11, 0, 1
0, 82, 58, 99, 70, 100, 61, 62, 59, 24, 24, 2, 14, 0, 100, 3, 1
0, 66, 63, 77, 100, 100, 80, 93, 60, 69, 43, 45, 37, 21, 50, 0, 1
0, 51, 35, 69, 78, 91, 100, 100, 81, 75, 62, 50, 40, 25, 24, 0, 1
0, 60, 45, 83, 66, 100, 56, 64, 62, 27, 44, 0, 36, 1, 100, 1, 1
0, 69, 60, 82, 100, 100, 90, 79, 81, 58, 69, 37, 67, 16, 69, 0, 1
15, 59, 57, 81, 100, 100, 79, 72, 65, 44, 53, 15, 0, 1, 21, 0, 1
64, 67, 95, 100, 83, 88, 73, 48, 53, 11, 0, 0, 42, 0, 100, 2, 1
17, 67, 55, 93, 71, 100, 61, 56, 48, 13, 0, 1, 37, 0, 100, 0, 1
31, 60, 62, 88, 92, 100, 85, 70, 88, 40, 88, 10, 0, 0, 100, 4, 1
0, 50, 28, 70, 77, 93, 100, 100, 77, 75, 56, 50, 44, 25, 62, 0, 1
30, 63, 45, 100, 48, 99, 46, 59, 38, 19, 0, 0, 47, 1, 100, 3, 1
0, 72, 62, 95, 74, 100, 69, 74, 72, 49, 79, 23, 51, 0, 100, 0, 1
4, 54, 55, 75, 97, 98, 100, 100, 69, 75, 40, 50, 13, 25, 0, 0, 1
36, 66, 71, 100, 62, 70, 48, 23, 21, 0, 0, 5, 50, 8, 100, 10, 1
16, 69, 51, 100, 60, 91, 56, 54, 60, 17, 0, 4, 29, 0, 100, 2, 1
20, 66, 34, 100, 41, 74, 29, 32, 0, 0, 8, 0, 54, 4, 100, 11, 1
4, 63, 28, 100, 35, 82, 28, 37, 0, 6, 2, 10, 51, 7, 100, 0, 1
27, 69, 56, 100, 64, 87, 58, 47, 37, 12, 0, 0, 50, 2, 100, 5, 1
0, 47, 41, 65, 76, 88, 100, 100, 74, 75, 49, 51, 31, 26, 24, 0, 1
0, 45, 35, 66, 74, 90, 100, 100, 78, 75, 52, 50, 30, 25, 24, 0, 1
0, 50, 59, 68, 87, 92, 95, 100, 95, 75, 94, 50, 94, 25, 100, 0, 1
0, 67, 59, 100, 79, 98, 71, 54, 71, 12, 9, 1, 2, 0, 100, 3, 1
0, 55, 38, 74, 83, 96, 100, 100, 83, 75, 71, 50, 60, 24, 43, 0, 1
25, 67, 52, 100, 58, 92, 55, 46, 33, 7, 0, 0, 50, 2, 100, 3, 1
15, 70, 48, 100, 63, 89, 57, 56, 67, 24, 15, 1, 0, 0, 100, 0, 1
0, 57, 15, 62, 59, 80, 100, 100, 100, 83, 78, 55, 57, 28, 37, 0, 1
0, 69, 36, 84, 77, 99, 100, 100, 78, 76, 57, 51, 38, 26, 28, 0, 1
0, 64, 57, 78, 86, 100, 91, 93, 88, 70, 87, 46, 86, 23, 100, 0, 1
0, 51, 27, 72, 61, 85, 95, 100, 100, 91, 82, 61, 67, 30, 72, 0, 1
0, 42, 34, 57, 64, 79, 95, 100, 100, 85, 81, 57, 62, 28, 45, 0, 1
0, 60, 40, 87, 57, 100, 52, 66, 55, 32, 43, 2, 24, 0, 100, 5, 1
0, 37, 39, 53, 71, 76, 100, 100, 88, 81, 67, 53, 45, 25, 17, 0, 1
0, 72, 41, 84, 80, 100, 100, 100, 84, 74, 66, 49, 48, 24, 37, 0, 1
8, 79, 56, 100, 71, 92, 64, 51, 53, 11, 0, 1, 42, 1, 100, 0, 1
0, 76, 35, 100, 55, 100, 49, 62, 44, 24, 2, 0, 27, 0, 100, 8, 1
0, 57, 33, 76, 70, 96, 100, 100, 92, 75, 86, 50, 83, 25, 83, 0, 1
0, 69, 56, 84, 100, 100, 97, 80, 84, 59, 62, 39, 38, 19, 34, 0, 1
0, 63, 58, 85, 100, 100, 78, 74, 67, 46, 64, 19, 0, 0, 3, 3, 1
0, 66, 39, 93, 56, 100, 57, 61, 58, 22, 28, 0, 50, 2, 100, 5, 1
0, 54, 35, 70, 88, 93, 100, 100, 71, 75, 45, 50, 27, 25, 25, 0, 1
19, 63, 58, 100, 52, 74, 47, 27, 91, 0, 100, 5, 25, 8, 0, 9, 1
0, 53, 29, 81, 49, 100, 44, 66, 40, 31, 25, 0, 54, 5, 100, 6, 1
0, 71, 42, 81, 85, 100, 100, 92, 92, 67, 80, 43, 74, 17, 77, 0, 1
0, 48, 28, 64, 61, 82, 92, 100, 100, 84, 86, 56, 73, 28, 64, 0, 1
0, 53, 30, 82, 62, 100, 52, 61, 50, 21, 20, 3, 45, 0, 100, 3, 1
0, 33, 34, 52, 64, 76, 93, 100, 100, 90, 88, 60, 75, 30, 64, 0, 1
0, 56, 43, 77, 75, 99, 100, 100, 98, 75, 94, 50, 92, 25, 100, 0, 1
23, 38, 42, 82, 54, 100, 46, 49, 33, 0, 0, 2, 49, 0, 100, 0, 1
58, 54, 98, 85, 96, 100, 79, 64, 52, 27, 0, 0, 10, 3, 100, 5, 1
0, 64, 37, 82, 85, 99, 100, 100, 85, 75, 76, 50, 70, 24, 67, 0, 1
100, 100, 38, 87, 25, 72, 19, 58, 12, 43, 6, 28, 0, 14, 6, 0, 1
0, 64, 41, 68, 79, 87, 100, 100, 87, 75, 76, 49, 65, 24, 57, 0, 1
0, 47, 19, 67, 54, 88, 79, 100, 79, 75, 86, 50, 93, 25, 100, 0, 1
0, 60, 38, 80, 80, 100, 100, 92, 80, 69, 65, 46, 55, 23, 55, 0, 1
0, 68, 48, 81, 86, 100, 100, 97, 87, 73, 81, 49, 80, 24, 71, 0, 1
48, 74, 88, 95, 100, 100, 78, 75, 66, 49, 64, 23, 32, 0, 0, 1, 1
0, 46, 33, 63, 66, 82, 100, 100, 84, 75, 64, 51, 46, 25, 29, 0, 1
0, 59, 9, 64, 57, 86, 100, 100, 72, 75, 47, 51, 21, 25, 6, 0, 1
0, 41, 31, 62, 64, 81, 99, 100, 100, 77, 84, 50, 65, 24, 58, 0, 1
0, 39, 4, 57, 51, 79, 100, 100, 96, 81, 68, 54, 40, 27, 15, 0, 1
21, 100, 19, 70, 32, 100, 45, 52, 63, 7, 0, 0, 34, 8, 100, 13, 1
0, 75, 29, 79, 71, 91, 100, 100, 82, 74, 68, 48, 57, 21, 58, 0, 1
13, 59, 0, 63, 42, 82, 90, 100, 100, 80, 80, 54, 59, 27, 45, 0, 1
0, 63, 60, 78, 100, 100, 93, 91, 86, 67, 86, 41, 79, 16, 24, 0, 1
0, 55, 27, 75, 60, 93, 100, 100, 100, 74, 89, 50, 75, 25, 64, 0, 1
19, 70, 28, 100, 45, 93, 35, 49, 13, 7, 0, 0, 49, 7, 100, 13, 1
0, 54, 35, 72, 69, 92, 100, 100, 83, 75, 64, 50, 42, 25, 25, 0, 1
0, 74, 29, 100, 37, 94, 30, 62, 23, 30, 12, 0, 47, 10, 100, 12, 1
24, 65, 42, 100, 42, 86, 43, 45, 44, 6, 0, 0, 50, 4, 100, 7, 1
0, 81, 43, 80, 100, 100, 86, 86, 57, 65, 36, 43, 21, 21, 18, 0, 1
0, 32, 24, 56, 62, 77, 100, 100, 100, 91, 77, 62, 62, 32, 54, 0, 1
0, 64, 42, 81, 81, 100, 100, 95, 81, 70, 57, 45, 30, 21, 33, 0, 1
0, 41, 23, 65, 63, 87, 100, 100, 90, 75, 73, 51, 67, 25, 67, 0, 1
36, 68, 72, 100, 81, 90, 63, 46, 47, 7, 0, 2, 49, 0, 100, 2, 1
0, 62, 55, 75, 85, 97, 100, 100, 98, 75, 93, 50, 91, 25, 89, 0, 1
0, 57, 21, 69, 62, 83, 100, 100, 87, 87, 67, 59, 50, 30, 38, 0, 1
100, 100, 92, 85, 75, 71, 58, 57, 58, 42, 33, 28, 8, 14, 0, 0, 1
0, 43, 35, 60, 67, 80, 99, 100, 100, 75, 100, 49, 100, 24, 99, 0, 1
0, 63, 29, 83, 67, 100, 100, 97, 84, 72, 61, 48, 40, 23, 19, 0, 1
0, 50, 52, 75, 100, 100, 92, 63, 80, 26, 45, 0, 12, 3, 90, 2, 1
0, 12, 24, 39, 52, 65, 81, 90, 100, 100, 78, 68, 56, 36, 45, 0, 1
100, 100, 77, 87, 57, 72, 40, 58, 26, 45, 14, 30, 3, 14, 0, 0, 1
0, 32, 29, 55, 63, 78, 100, 100, 90, 75, 88, 50, 84, 25, 80, 0, 1
1, 66, 32, 100, 35, 99, 32, 62, 32, 26, 0, 0, 11, 1, 100, 5, 1
8, 66, 26, 100, 38, 89, 37, 48, 28, 9, 0, 0, 49, 5, 100, 7, 1
8, 44, 0, 66, 50, 89, 100, 100, 83, 75, 61, 50, 56, 25, 61, 0, 1
0, 41, 30, 60, 43, 85, 67, 100, 74, 75, 76, 49, 78, 24, 100, 0, 1
2, 44, 0, 58, 43, 79, 86, 100, 100, 93, 77, 63, 56, 32, 50, 0, 1
0, 40, 10, 60, 61, 78, 100, 100, 88, 81, 71, 54, 61, 27, 73, 0, 1
0, 42, 42, 55, 73, 77, 100, 100, 81, 77, 61, 52, 46, 26, 39, 0, 1
20, 62, 39, 98, 44, 100, 37, 62, 41, 24, 0, 0, 30, 0, 100, 0, 1
0, 53, 40, 72, 82, 95, 100, 100, 68, 75, 38, 51, 18, 25, 10, 0, 1
100, 100, 100, 96, 79, 80, 50, 64, 36, 48, 14, 31, 0, 16, 7, 0, 1
0, 54, 24, 68, 71, 89, 100, 100, 69, 76, 43, 50, 19, 26, 5, 0, 1
60, 83, 100, 100, 93, 91, 60, 73, 40, 55, 20, 36, 7, 18, 0, 0, 1
0, 59, 20, 79, 100, 100, 100, 90, 60, 67, 33, 44, 7, 22, 33, 0, 1
0, 70, 35, 87, 59, 100, 61, 79, 64, 58, 72, 37, 81, 17, 100, 0, 1
0, 0, 27, 24, 51, 53, 75, 81, 100, 100, 92, 67, 86, 34, 86, 1, 1
21, 64, 34, 100, 39, 92, 41, 55, 41, 18, 0, 1, 34, 0, 100, 1, 1
0, 67, 53, 82, 100, 100, 86, 84, 75, 63, 67, 42, 63, 21, 55, 0, 1
100, 93, 90, 100, 70, 83, 60, 67, 40, 50, 30, 33, 10, 17, 0, 0, 1
0, 100, 82, 95, 100, 79, 100, 64, 91, 48, 82, 32, 55, 15, 55, 0, 1
100, 100, 74, 97, 61, 81, 47, 65, 34, 49, 21, 33, 5, 16, 0, 0, 1
8, 56, 53, 77, 100, 100, 100, 99, 79, 71, 74, 42, 60, 14, 0, 0, 1
0, 71, 36, 67, 73, 77, 100, 100, 98, 95, 86, 62, 74, 30, 60, 0, 1
5, 62, 21, 83, 46, 100, 43, 57, 43, 14, 0, 9, 50, 0, 100, 0, 1
0, 37, 34, 55, 68, 77, 100, 100, 72, 77, 50, 52, 30, 26, 22, 0, 1
51, 81, 86, 100, 81, 85, 81, 58, 88, 31, 56, 6, 0, 0, 100, 2, 1
0, 53, 48, 75, 67, 100, 81, 83, 81, 57, 88, 31, 100, 6, 99, 0, 1
100, 100, 93, 85, 67, 72, 47, 58, 27, 42, 7, 28, 0, 14, 13, 0, 1
0, 51, 21, 68, 63, 88, 100, 100, 79, 75, 58, 50, 37, 25, 30, 0, 1
0, 84, 18, 85, 71, 100, 100, 91, 93, 68, 87, 45, 81, 23, 84, 0, 1
0, 74, 16, 80, 57, 96, 100, 100, 86, 75, 66, 50, 47, 25, 39, 0, 1
0, 34, 43, 67, 74, 100, 68, 54, 59, 9, 5, 1, 32, 0, 100, 3, 1
15, 73, 42, 100, 32, 72, 27, 39, 44, 7, 100, 0, 52, 5, 0, 3, 1
8, 49, 60, 72, 100, 100, 75, 74, 48, 45, 29, 15, 0, 0, 88, 1, 1
0, 5, 53, 33, 90, 65, 100, 98, 83, 100, 73, 67, 73, 33, 77, 0, 1
34, 100, 0, 51, 18, 87, 12, 97, 36, 44, 16, 0, 34, 8, 100, 14, 1
49, 93, 0, 55, 28, 74, 63, 100, 62, 50, 59, 3, 24, 1, 100, 0, 1
24, 72, 50, 100, 61, 64, 33, 33, 0, 12, 29, 19, 64, 0, 100, 10, 2
0, 78, 30, 100, 62, 91, 48, 59, 24, 31, 14, 3, 57, 1, 100, 0, 2
26, 59, 43, 100, 55, 68, 35, 25, 0, 0, 17, 14, 59, 3, 100, 10, 2
25, 67, 41, 100, 80, 91, 61, 53, 24, 26, 0, 15, 49, 6, 100, 0, 2
45, 76, 49, 95, 100, 100, 87, 61, 48, 31, 0, 13, 29, 10, 82, 0, 2
0, 70, 33, 100, 83, 97, 78, 59, 44, 26, 2, 0, 42, 1, 100, 2, 2
33, 76, 68, 100, 71, 64, 42, 29, 4, 0, 0, 15, 49, 15, 100, 7, 2
21, 69, 49, 100, 87, 85, 69, 45, 32, 16, 0, 8, 50, 7, 100, 0, 2
2, 70, 0, 100, 51, 100, 65, 67, 41, 33, 6, 4, 47, 0, 100, 2, 2
0, 83, 28, 96, 63, 100, 72, 78, 58, 54, 50, 29, 65, 8, 100, 0, 2
16, 65, 27, 100, 50, 70, 33, 33, 0, 3, 1, 0, 50, 5, 100, 4, 2
0, 77, 30, 100, 84, 98, 76, 65, 44, 36, 5, 10, 46, 2, 100, 0, 2
0, 84, 37, 100, 82, 96, 85, 67, 59, 41, 31, 15, 51, 0, 100, 2, 2
15, 73, 39, 100, 93, 95, 81, 62, 43, 34, 0, 10, 39, 0, 100, 4, 2
59, 71, 62, 100, 90, 79, 67, 43, 28, 16, 0, 22, 50, 16, 100, 0, 2
21, 74, 43, 100, 52, 64, 32, 28, 0, 6, 22, 3, 61, 0, 100, 1, 2
14, 86, 50, 100, 73, 80, 39, 53, 0, 28, 0, 4, 58, 1, 100, 0, 2
0, 87, 32, 100, 67, 84, 48, 50, 16, 23, 16, 2, 58, 3, 100, 0, 2
0, 85, 32, 100, 64, 87, 50, 57, 28, 29, 24, 0, 63, 5, 100, 15, 2
38, 73, 62, 100, 87, 75, 67, 39, 31, 9, 0, 10, 50, 20, 100, 0, 2
8, 70, 36, 100, 55, 69, 40, 31, 9, 0, 0, 17, 49, 10, 100, 0, 2
38, 88, 51, 100, 60, 74, 35, 47, 0, 24, 9, 16, 51, 0, 100, 9, 2
26, 91, 74, 100, 74, 77, 48, 53, 19, 30, 0, 5, 47, 0, 100, 2, 2
34, 71, 46, 100, 54, 66, 32, 25, 0, 0, 21, 7, 61, 9, 100, 20, 2
28, 72, 60, 100, 88, 73, 56, 37, 9, 14, 0, 14, 52, 0, 100, 5, 2
53, 91, 75, 100, 74, 69, 53, 39, 22, 13, 0, 11, 51, 15, 100, 0, 2
36, 69, 56, 100, 79, 82, 60, 47, 29, 17, 0, 0, 50, 4, 100, 12, 2
10, 64, 29, 100, 60, 90, 46, 52, 19, 18, 0, 8, 50, 5, 100, 0, 2
0, 64, 17, 100, 56, 98, 53, 58, 26, 26, 15, 4, 57, 4, 100, 0, 2
0, 84, 45, 100, 100, 95, 99, 65, 65, 38, 24, 15, 29, 1, 86, 0, 2
14, 77, 37, 100, 51, 74, 32, 41, 0, 18, 33, 16, 68, 0, 100, 18, 2
0, 64, 16, 100, 57, 89, 40, 48, 2, 17, 1, 18, 49, 0, 100, 0, 2
8, 85, 46, 100, 58, 73, 36, 42, 5, 15, 0, 0, 50, 0, 100, 2, 2
43, 81, 72, 100, 100, 78, 77, 49, 41, 25, 0, 5, 39, 0, 93, 2, 2
13, 71, 30, 100, 60, 79, 40, 42, 6, 13, 0, 9, 51, 11, 100, 0, 2
10, 81, 44, 100, 57, 74, 32, 42, 0, 16, 16, 5, 58, 4, 100, 0, 2
23, 72, 44, 100, 73, 86, 51, 50, 19, 20, 0, 8, 50, 0, 100, 11, 2
0, 87, 35, 100, 71, 87, 61, 53, 33, 28, 21, 3, 60, 0, 100, 0, 2
20, 69, 35, 100, 68, 82, 59, 44, 30, 12, 0, 0, 50, 6, 100, 6, 2
24, 78, 43, 100, 54, 75, 30, 43, 0, 16, 27, 4, 66, 0, 100, 22, 2
26, 91, 70, 100, 86, 75, 49, 52, 11, 29, 0, 3, 49, 0, 100, 3, 2
0, 83, 43, 100, 89, 85, 75, 57, 42, 32, 0, 11, 35, 0, 100, 0, 2
0, 86, 36, 100, 66, 75, 48, 40, 16, 13, 12, 0, 56, 8, 100, 7, 2
21, 89, 36, 100, 24, 61, 0, 31, 1, 21, 32, 2, 67, 0, 100, 17, 2
0, 90, 43, 100, 89, 87, 75, 59, 44, 36, 9, 14, 48, 5, 100, 0, 2
36, 63, 52, 100, 52, 48, 29, 6, 0, 0, 30, 15, 65, 3, 100, 1, 2
0, 78, 33, 100, 70, 79, 53, 43, 10, 23, 10, 32, 57, 20, 100, 0, 2
0, 93, 49, 100, 88, 89, 78, 68, 57, 49, 41, 28, 51, 9, 100, 0, 2
0, 71, 39, 94, 100, 100, 100, 73, 54, 48, 11, 23, 33, 1, 95, 0, 2
24, 88, 59, 100, 100, 91, 89, 64, 61, 42, 28, 22, 0, 0, 47, 2, 2
2, 72, 33, 100, 58, 79, 34, 46, 3, 15, 0, 2, 53, 0, 100, 10, 2
0, 64, 25, 90, 77, 100, 76, 69, 51, 39, 18, 12, 43, 0, 100, 4, 2
0, 75, 19, 99, 57, 100, 66, 73, 56, 46, 38, 20, 55, 2, 100, 0, 2
0, 82, 23, 98, 65, 100, 75, 72, 53, 43, 28, 16, 58, 2, 100, 0, 2
2, 76, 35, 100, 76, 86, 57, 52, 18, 26, 0, 14, 51, 11, 100, 0, 2
0, 85, 22, 100, 50, 88, 43, 52, 20, 21, 27, 2, 65, 0, 100, 2, 2
0, 82, 25, 100, 36, 68, 21, 33, 13, 7, 42, 2, 71, 0, 100, 1, 2
13, 78, 40, 100, 53, 71, 32, 34, 0, 13, 25, 7, 62, 0, 100, 1, 2
0, 75, 24, 100, 50, 84, 41, 44, 19, 14, 35, 0, 67, 0, 100, 0, 2
11, 72, 28, 100, 66, 78, 56, 38, 19, 10, 0, 6, 50, 5, 100, 0, 2
20, 79, 58, 100, 80, 76, 46, 50, 0, 33, 4, 21, 50, 5, 100, 0, 2
47, 74, 68, 100, 65, 53, 37, 17, 0, 0, 21, 18, 60, 14, 100, 11, 2
9, 88, 22, 100, 26, 65, 16, 31, 0, 5, 33, 1, 66, 0, 100, 3, 2
22, 83, 62, 100, 73, 69, 43, 41, 0, 26, 6, 12, 52, 1, 100, 0, 2
41, 85, 62, 100, 52, 65, 30, 36, 0, 15, 33, 7, 68, 0, 100, 19, 2
42, 80, 72, 100, 98, 67, 74, 29, 31, 3, 0, 15, 51, 14, 100, 0, 2
0, 75, 21, 100, 52, 81, 46, 44, 17, 18, 28, 24, 65, 12, 100, 0, 2
0, 77, 13, 100, 57, 99, 60, 64, 38, 30, 11, 2, 57, 0, 100, 6, 2
23, 79, 59, 100, 62, 60, 36, 21, 0, 0, 19, 30, 60, 25, 100, 16, 2
14, 93, 47, 100, 56, 70, 35, 41, 1, 18, 0, 0, 50, 1, 100, 1, 2
17, 77, 38, 100, 54, 73, 32, 39, 0, 11, 6, 10, 53, 0, 100, 3, 2
0, 91, 32, 100, 49, 77, 39, 50, 21, 25, 20, 5, 60, 3, 100, 0, 2
48, 72, 78, 100, 100, 80, 69, 48, 32, 22, 0, 18, 45, 17, 88, 0, 2
0, 74, 28, 100, 69, 99, 79, 63, 59, 28, 28, 0, 57, 0, 100, 2, 2
18, 75, 51, 100, 65, 72, 41, 35, 8, 3, 0, 0, 50, 6, 100, 15, 2
0, 62, 16, 100, 37, 82, 24, 42, 8, 8, 38, 2, 69, 0, 100, 0, 2
25, 74, 36, 100, 61, 78, 39, 37, 5, 4, 0, 2, 50, 0, 100, 1, 2
0, 77, 26, 100, 49, 87, 39, 54, 15, 26, 24, 11, 62, 4, 100, 0, 2
39, 75, 46, 100, 95, 83, 80, 41, 41, 6, 0, 6, 50, 28, 100, 0, 2
7, 77, 43, 100, 59, 77, 36, 41, 3, 10, 0, 0, 54, 0, 100, 20, 2
9, 90, 46, 100, 74, 74, 62, 42, 29, 18, 0, 0, 49, 2, 100, 1, 2
