@relation  penbased
@attribute At1 integer[0,100]
@attribute At2 integer[0,100]
@attribute At3 integer[0,100]
@attribute At4 integer[0,100]
@attribute At5 integer[0,100]
@attribute At6 integer[0,100]
@attribute At7 integer[0,100]
@attribute At8 integer[0,100]
@attribute At9 integer[0,100]
@attribute At10 integer[0,100]
@attribute At11 integer[0,100]
@attribute At12 integer[0,100]
@attribute At13 integer[0,100]
@attribute At14 integer[0,100]
@attribute At15 integer[0,100]
@attribute At16 integer[0,100]
@attribute Class{0,1,2,3,4,5,6,7,8,9}
@inputs At1,At2,At3,At4,At5,At6,At7,At8,At9,At10,At11,At12,At13,At14,At15,At16
@outputs Class
@data
0, 62, 35, 70, 68, 85, 100, 100, 99, 80, 90, 53, 85, 27, 87, 0, 1
0, 61, 36, 82, 78, 100, 100, 95, 76, 71, 49, 47, 24, 23, 22, 0, 1
0, 38, 36, 54, 68, 78, 100, 100, 78, 75, 59, 50, 44, 25, 34, 0, 1
0, 47, 23, 66, 61, 83, 100, 100, 89, 75, 72, 50, 53, 25, 48, 0, 1
0, 46, 37, 60, 69, 80, 100, 100, 94, 78, 88, 51, 85, 24, 87, 0, 1
0, 42, 40, 63, 78, 86, 100, 100, 71, 75, 43, 50, 16, 24, 0, 0, 1
0, 65, 42, 81, 88, 100, 100, 91, 85, 68, 67, 46, 50, 23, 42, 0, 1
0, 65, 64, 81, 100, 100, 91, 81, 79, 61, 73, 39, 67, 19, 97, 0, 1
0, 62, 21, 100, 27, 80, 26, 35, 4, 4, 12, 0, 55, 2, 100, 5, 1
33, 67, 50, 79, 100, 100, 96, 86, 71, 65, 42, 43, 21, 22, 0, 0, 1
0, 55, 50, 77, 100, 100, 86, 88, 71, 63, 67, 37, 69, 12, 86, 0, 1
100, 100, 82, 91, 65, 75, 50, 59, 35, 43, 18, 28, 9, 12, 0, 0, 1
0, 71, 47, 85, 100, 100, 100, 81, 84, 61, 66, 41, 47, 20, 31, 0, 1
12, 72, 50, 83, 92, 100, 100, 92, 75, 69, 47, 46, 22, 23, 0, 0, 1
20, 65, 43, 94, 76, 100, 58, 64, 44, 27, 0, 1, 18, 4, 100, 0, 1
0, 39, 35, 55, 68, 77, 100, 100, 96, 76, 77, 50, 56, 25, 36, 0, 1
0, 40, 22, 53, 49, 64, 76, 79, 100, 100, 84, 73, 71, 38, 63, 0, 1
0, 68, 54, 81, 92, 100, 100, 85, 95, 63, 90, 42, 87, 21, 85, 0, 1
0, 50, 41, 69, 76, 90, 100, 100, 89, 74, 78, 50, 70, 25, 68, 0, 1
0, 57, 10, 60, 49, 80, 88, 100, 100, 90, 81, 61, 67, 30, 58, 0, 1
0, 48, 30, 67, 65, 85, 100, 100, 84, 75, 65, 51, 47, 25, 34, 0, 1
16, 70, 39, 75, 80, 100, 62, 68, 53, 36, 50, 6, 0, 0, 100, 3, 1
0, 55, 37, 83, 64, 100, 54, 66, 49, 32, 33, 0, 22, 6, 100, 8, 1
0, 52, 38, 73, 72, 95, 100, 100, 94, 75, 91, 50, 87, 25, 87, 0, 1
25, 64, 54, 100, 53, 90, 49, 45, 32, 3, 0, 0, 51, 1, 100, 2, 1
31, 96, 18, 51, 27, 100, 26, 67, 40, 17, 0, 0, 44, 6, 100, 7, 1
3, 100, 0, 58, 40, 98, 20, 85, 28, 35, 2, 3, 2, 0, 100, 4, 1
0, 63, 38, 79, 75, 99, 100, 100, 88, 75, 78, 48, 70, 22, 58, 0, 1
0, 69, 23, 83, 82, 100, 100, 95, 86, 70, 75, 44, 62, 19, 64, 0, 1
0, 40, 35, 58, 67, 80, 100, 100, 86, 78, 68, 52, 49, 27, 38, 0, 1
27, 73, 81, 100, 83, 91, 78, 52, 62, 14, 0, 0, 29, 1, 100, 5, 1
33, 65, 68, 100, 73, 89, 56, 40, 37, 0, 0, 8, 50, 5, 100, 6, 1
0, 52, 21, 71, 53, 94, 88, 100, 85, 75, 79, 49, 76, 24, 100, 0, 1
0, 67, 44, 83, 93, 100, 100, 92, 83, 70, 68, 46, 66, 23, 73, 0, 1
0, 5, 18, 35, 47, 63, 76, 88, 100, 100, 79, 68, 60, 35, 58, 0, 1
0, 48, 36, 61, 69, 78, 100, 100, 95, 94, 70, 64, 48, 34, 33, 0, 1
0, 58, 9, 58, 54, 79, 99, 100, 100, 84, 81, 56, 63, 28, 49, 0, 1
0, 69, 38, 86, 62, 100, 52, 53, 57, 5, 100, 3, 51, 3, 11, 0, 1
17, 60, 36, 95, 44, 100, 42, 59, 37, 18, 0, 0, 51, 1, 100, 5, 1
0, 37, 35, 58, 70, 80, 100, 100, 86, 75, 70, 50, 56, 25, 49, 0, 1
0, 67, 42, 98, 63, 100, 53, 63, 48, 27, 10, 1, 15, 0, 100, 0, 1
0, 65, 52, 78, 77, 100, 77, 89, 76, 66, 76, 43, 77, 19, 100, 0, 1
36, 74, 77, 100, 69, 68, 50, 24, 35, 0, 0, 9, 50, 12, 100, 18, 1
4, 57, 39, 95, 49, 100, 51, 47, 24, 8, 0, 0, 53, 2, 100, 5, 1
0, 15, 29, 40, 59, 68, 85, 97, 100, 100, 79, 67, 60, 34, 46, 0, 1
0, 67, 43, 74, 78, 91, 100, 100, 95, 74, 87, 49, 84, 23, 96, 0, 1
100, 100, 80, 87, 61, 73, 43, 59, 30, 45, 16, 30, 5, 15, 0, 0, 1
19, 48, 68, 72, 100, 100, 89, 75, 79, 46, 67, 16, 0, 2, 88, 0, 1
0, 31, 35, 50, 69, 75, 100, 100, 91, 79, 69, 52, 49, 26, 34, 0, 1
0, 65, 51, 79, 84, 100, 100, 94, 92, 70, 83, 46, 73, 22, 78, 0, 1
0, 37, 30, 58, 65, 78, 100, 100, 75, 77, 52, 52, 33, 26, 18, 0, 1
0, 65, 43, 76, 93, 96, 100, 100, 71, 75, 48, 50, 26, 25, 5, 0, 1
0, 62, 48, 81, 100, 100, 87, 86, 58, 65, 39, 44, 16, 21, 10, 0, 1
0, 69, 43, 84, 89, 100, 100, 95, 74, 71, 51, 47, 34, 21, 16, 0, 1
0, 24, 30, 48, 61, 75, 91, 100, 100, 93, 83, 62, 68, 31, 59, 0, 1
0, 72, 32, 100, 45, 99, 42, 68, 39, 37, 20, 7, 26, 2, 100, 0, 1
25, 67, 54, 100, 56, 78, 51, 34, 20, 4, 0, 9, 51, 4, 100, 0, 1
0, 35, 39, 53, 72, 75, 100, 100, 83, 80, 61, 54, 41, 27, 24, 0, 1
0, 54, 38, 77, 82, 100, 76, 88, 65, 63, 70, 38, 70, 13, 100, 0, 1
26, 25, 23, 41, 62, 71, 100, 100, 88, 93, 55, 62, 24, 31, 0, 0, 1
0, 52, 44, 69, 79, 91, 100, 100, 88, 74, 72, 49, 57, 23, 51, 0, 1
0, 68, 40, 100, 64, 96, 61, 59, 57, 23, 9, 0, 33, 3, 100, 2, 1
31, 71, 57, 88, 100, 100, 71, 80, 46, 60, 20, 41, 3, 20, 0, 0, 1
55, 72, 100, 100, 97, 96, 81, 59, 72, 22, 19, 3, 0, 0, 74, 6, 1
100, 100, 70, 89, 55, 74, 39, 60, 21, 45, 9, 30, 0, 15, 0, 0, 1
54, 73, 92, 92, 100, 100, 65, 80, 42, 61, 19, 41, 8, 20, 0, 0, 1
100, 100, 89, 85, 74, 71, 59, 57, 41, 43, 24, 29, 9, 14, 0, 0, 1
0, 78, 44, 100, 68, 85, 66, 46, 80, 8, 100, 0, 38, 2, 1, 7, 1
21, 61, 65, 78, 100, 100, 85, 83, 79, 57, 77, 30, 60, 6, 0, 0, 1
0, 62, 38, 79, 77, 97, 100, 100, 84, 75, 64, 51, 52, 26, 56, 0, 1
24, 64, 42, 100, 42, 92, 42, 52, 42, 13, 0, 2, 46, 1, 100, 0, 1
0, 63, 22, 66, 64, 87, 100, 100, 76, 75, 53, 50, 27, 25, 7, 0, 1
14, 69, 67, 100, 59, 98, 60, 55, 62, 12, 0, 0, 3, 2, 100, 0, 1
0, 76, 44, 84, 100, 100, 81, 80, 64, 60, 42, 40, 28, 20, 8, 0, 1
0, 45, 27, 61, 63, 81, 100, 100, 84, 74, 63, 49, 41, 24, 20, 0, 1
0, 50, 45, 74, 84, 100, 73, 68, 63, 34, 34, 7, 32, 3, 100, 0, 1
0, 65, 55, 81, 100, 100, 89, 86, 77, 65, 70, 43, 62, 21, 65, 0, 1
32, 74, 87, 95, 100, 100, 84, 73, 79, 46, 66, 18, 0, 0, 3, 0, 1
60, 72, 89, 100, 73, 83, 62, 49, 44, 15, 0, 0, 47, 4, 100, 5, 1
33, 61, 63, 93, 60, 100, 55, 57, 42, 15, 0, 0, 50, 5, 100, 7, 1
0, 52, 56, 73, 100, 100, 91, 85, 88, 51, 89, 16, 42, 0, 93, 6, 1
0, 60, 31, 75, 65, 88, 100, 100, 82, 75, 63, 51, 48, 25, 57, 0, 1
33, 61, 41, 100, 41, 95, 39, 55, 37, 16, 0, 0, 50, 3, 100, 8, 1
0, 55, 57, 76, 100, 100, 73, 83, 71, 57, 79, 32, 89, 6, 93, 0, 1
29, 38, 61, 60, 92, 83, 100, 100, 73, 76, 49, 50, 25, 25, 0, 0, 1
44, 74, 53, 100, 50, 73, 46, 42, 44, 10, 0, 0, 35, 5, 100, 7, 1
33, 66, 53, 100, 53, 91, 58, 53, 51, 17, 0, 0, 35, 3, 100, 6, 1
18, 70, 49, 100, 47, 86, 36, 40, 4, 7, 0, 0, 50, 4, 100, 9, 1
7, 56, 33, 100, 46, 97, 39, 43, 5, 11, 0, 7, 49, 2, 100, 0, 1
46, 73, 80, 100, 70, 86, 61, 46, 45, 8, 0, 0, 47, 4, 100, 7, 1
0, 40, 38, 60, 74, 80, 100, 100, 76, 76, 55, 50, 38, 25, 22, 0, 1
0, 52, 37, 73, 76, 94, 100, 100, 75, 75, 53, 49, 35, 22, 28, 0, 1
0, 59, 46, 70, 86, 91, 100, 100, 95, 75, 92, 50, 89, 25, 95, 0, 1
0, 64, 49, 89, 73, 100, 65, 55, 62, 9, 8, 2, 23, 0, 100, 5, 1
0, 62, 33, 81, 70, 99, 100, 100, 85, 75, 67, 50, 51, 25, 37, 0, 1
17, 66, 45, 100, 42, 82, 45, 40, 41, 0, 0, 9, 51, 10, 100, 10, 1
13, 68, 69, 100, 72, 97, 70, 50, 67, 3, 0, 0, 24, 3, 100, 6, 1
0, 43, 19, 64, 56, 82, 93, 100, 100, 86, 75, 58, 49, 30, 31, 0, 1
0, 60, 37, 78, 79, 96, 100, 100, 79, 75, 59, 50, 40, 25, 22, 0, 1
0, 67, 52, 79, 81, 100, 88, 87, 88, 64, 88, 41, 90, 18, 100, 0, 1
0, 61, 26, 75, 59, 86, 90, 100, 100, 91, 83, 61, 67, 33, 62, 0, 1
0, 54, 35, 63, 68, 80, 98, 100, 100, 85, 81, 57, 64, 29, 50, 0, 1
1, 52, 23, 75, 74, 100, 52, 69, 51, 36, 45, 4, 0, 0, 100, 7, 1
0, 26, 15, 47, 60, 73, 100, 100, 87, 87, 64, 58, 43, 29, 25, 0, 1
0, 61, 34, 81, 84, 100, 100, 94, 84, 71, 70, 47, 55, 24, 48, 0, 1
38, 72, 59, 100, 74, 99, 61, 57, 48, 16, 0, 3, 44, 0, 100, 2, 1
6, 66, 32, 98, 55, 100, 44, 62, 30, 26, 0, 0, 50, 5, 100, 7, 1
0, 73, 36, 77, 81, 98, 100, 100, 92, 75, 84, 49, 78, 23, 93, 0, 1
0, 72, 54, 82, 96, 100, 100, 88, 85, 66, 69, 44, 54, 22, 42, 0, 1
0, 75, 47, 87, 100, 100, 91, 80, 72, 60, 53, 40, 35, 20, 19, 0, 1
0, 73, 58, 96, 58, 100, 56, 64, 60, 29, 39, 0, 34, 4, 100, 5, 1
0, 50, 42, 71, 81, 95, 100, 100, 74, 75, 52, 50, 39, 25, 39, 0, 1
35, 64, 64, 100, 66, 85, 59, 38, 100, 6, 86, 6, 23, 4, 0, 0, 1
0, 53, 39, 81, 46, 100, 48, 66, 47, 31, 24, 0, 36, 5, 100, 7, 1
0, 73, 27, 86, 73, 100, 100, 98, 89, 72, 83, 46, 82, 20, 85, 0, 1
0, 37, 28, 55, 62, 79, 100, 100, 98, 84, 84, 55, 76, 26, 67, 0, 1
0, 52, 31, 78, 60, 100, 56, 61, 56, 22, 33, 2, 55, 0, 100, 2, 1
0, 38, 36, 55, 66, 78, 97, 100, 100, 88, 88, 58, 77, 29, 66, 0, 1
0, 55, 40, 63, 77, 79, 100, 100, 91, 76, 88, 50, 88, 24, 94, 0, 1
34, 66, 65, 100, 62, 99, 55, 61, 44, 23, 0, 0, 21, 3, 100, 2, 1
59, 54, 100, 82, 84, 100, 68, 62, 57, 24, 0, 0, 2, 0, 84, 4, 1
0, 59, 39, 78, 75, 100, 100, 98, 83, 74, 69, 49, 56, 25, 61, 0, 1
100, 100, 54, 92, 39, 76, 29, 61, 18, 46, 7, 30, 4, 15, 0, 0, 1
0, 56, 39, 72, 71, 93, 100, 100, 88, 75, 75, 50, 63, 25, 58, 0, 1
0, 68, 31, 77, 81, 100, 94, 96, 88, 71, 81, 48, 81, 24, 100, 0, 1
0, 62, 42, 79, 79, 100, 100, 98, 85, 73, 69, 48, 52, 23, 27, 0, 1
0, 55, 43, 71, 90, 91, 100, 100, 94, 75, 87, 50, 76, 25, 69, 0, 1
39, 59, 74, 78, 100, 100, 76, 77, 62, 51, 57, 24, 38, 0, 0, 2, 1
0, 50, 42, 72, 81, 95, 100, 100, 88, 75, 69, 50, 49, 25, 32, 0, 1
0, 48, 30, 66, 72, 87, 100, 100, 73, 75, 47, 50, 22, 25, 0, 0, 1
0, 29, 32, 52, 68, 76, 100, 100, 95, 76, 89, 50, 78, 25, 76, 0, 1
7, 72, 0, 57, 52, 77, 100, 100, 93, 84, 67, 56, 41, 28, 22, 0, 1
25, 85, 24, 62, 55, 100, 42, 55, 49, 8, 0, 0, 46, 3, 100, 5, 1
0, 40, 32, 59, 71, 82, 100, 100, 85, 75, 71, 50, 64, 25, 75, 0, 1
22, 57, 0, 63, 46, 82, 94, 100, 100, 80, 78, 53, 56, 27, 44, 0, 1
0, 73, 33, 81, 89, 100, 100, 85, 92, 63, 78, 41, 58, 20, 28, 0, 1
0, 51, 29, 68, 57, 85, 87, 100, 100, 84, 87, 56, 70, 28, 58, 0, 1
12, 71, 15, 50, 29, 100, 32, 76, 34, 25, 0, 0, 47, 4, 100, 5, 1
0, 62, 27, 73, 66, 90, 100, 100, 80, 74, 59, 48, 42, 21, 36, 0, 1
9, 59, 39, 87, 61, 100, 46, 59, 22, 22, 0, 3, 50, 2, 100, 0, 1
0, 66, 35, 100, 45, 92, 41, 38, 22, 1, 5, 0, 53, 3, 100, 6, 1
67, 63, 78, 83, 100, 100, 83, 80, 61, 60, 33, 40, 11, 20, 0, 0, 1
0, 39, 21, 57, 63, 78, 100, 100, 94, 82, 78, 54, 65, 27, 57, 0, 1
0, 80, 35, 84, 84, 100, 100, 89, 82, 67, 63, 44, 41, 22, 22, 0, 1
0, 58, 35, 62, 70, 83, 100, 100, 91, 74, 82, 49, 74, 23, 78, 0, 1
53, 64, 73, 100, 70, 83, 67, 42, 36, 11, 0, 0, 49, 4, 100, 9, 1
0, 73, 48, 81, 88, 100, 100, 99, 94, 73, 88, 48, 82, 22, 91, 0, 1
0, 62, 27, 64, 61, 84, 100, 100, 90, 77, 70, 51, 50, 25, 35, 0, 1
100, 96, 98, 100, 82, 83, 68, 66, 52, 49, 32, 33, 20, 16, 0, 0, 1
0, 44, 24, 55, 62, 78, 100, 100, 100, 80, 95, 52, 91, 24, 81, 0, 1
0, 74, 32, 81, 77, 100, 100, 99, 84, 74, 64, 49, 41, 24, 18, 0, 1
0, 65, 47, 78, 80, 100, 73, 61, 71, 22, 42, 0, 46, 6, 100, 2, 1
0, 42, 30, 56, 59, 72, 86, 94, 100, 100, 80, 68, 62, 35, 53, 0, 1
100, 100, 76, 87, 64, 72, 50, 58, 38, 44, 24, 29, 12, 14, 0, 0, 1
0, 46, 45, 56, 85, 75, 100, 100, 98, 71, 93, 42, 80, 14, 80, 0, 1
0, 68, 23, 100, 35, 90, 31, 54, 20, 18, 7, 0, 53, 2, 100, 3, 1
4, 71, 32, 100, 37, 95, 33, 57, 29, 19, 0, 0, 49, 1, 100, 4, 1
0, 60, 5, 56, 52, 79, 100, 100, 81, 75, 67, 50, 57, 24, 71, 0, 1
0, 43, 13, 66, 45, 88, 77, 100, 68, 74, 68, 48, 70, 22, 100, 0, 1
0, 44, 26, 62, 62, 81, 100, 100, 97, 78, 79, 52, 64, 26, 53, 0, 1
0, 25, 18, 50, 59, 75, 100, 100, 92, 80, 69, 54, 52, 27, 46, 0, 1
0, 61, 24, 71, 62, 90, 100, 100, 86, 74, 68, 49, 51, 23, 41, 0, 1
0, 65, 26, 99, 36, 100, 38, 63, 40, 27, 4, 0, 23, 1, 100, 1, 1
4, 62, 25, 76, 76, 97, 100, 100, 75, 74, 47, 49, 18, 23, 0, 0, 1
82, 100, 100, 86, 88, 71, 59, 57, 35, 44, 24, 29, 6, 14, 0, 0, 1
35, 94, 0, 74, 75, 97, 100, 100, 70, 75, 45, 50, 25, 25, 0, 0, 1
44, 85, 100, 100, 83, 85, 61, 68, 44, 51, 31, 34, 17, 17, 0, 0, 1
0, 54, 61, 75, 100, 100, 94, 98, 65, 74, 42, 49, 35, 23, 68, 0, 1
0, 100, 54, 93, 57, 77, 57, 61, 61, 46, 61, 30, 68, 14, 100, 0, 1
0, 0, 18, 27, 48, 49, 76, 73, 100, 100, 94, 73, 82, 40, 82, 9, 1
23, 73, 45, 100, 46, 89, 40, 57, 28, 26, 0, 0, 49, 6, 100, 7, 1
0, 68, 17, 84, 81, 100, 100, 81, 86, 60, 72, 40, 58, 20, 50, 0, 1
100, 100, 84, 97, 71, 81, 57, 65, 43, 49, 29, 32, 14, 16, 0, 0, 1
0, 100, 57, 94, 100, 78, 100, 63, 100, 47, 86, 31, 71, 15, 100, 0, 1
100, 100, 87, 86, 60, 71, 40, 57, 20, 43, 20, 29, 13, 14, 0, 0, 1
32, 59, 70, 77, 98, 100, 100, 83, 87, 58, 79, 33, 57, 9, 0, 0, 1
0, 16, 33, 43, 69, 71, 100, 100, 97, 91, 77, 60, 57, 30, 44, 0, 1
0, 60, 9, 71, 45, 100, 35, 64, 38, 28, 7, 0, 21, 1, 100, 4, 1
0, 36, 23, 56, 69, 78, 100, 100, 73, 75, 46, 50, 26, 25, 29, 0, 1
74, 69, 100, 100, 84, 86, 70, 51, 47, 19, 0, 0, 36, 7, 98, 10, 1
0, 43, 46, 66, 73, 90, 79, 100, 81, 74, 85, 49, 88, 24, 100, 0, 1
67, 100, 67, 85, 100, 71, 67, 57, 33, 42, 0, 28, 0, 14, 0, 0, 1
0, 51, 31, 60, 66, 79, 100, 100, 90, 79, 66, 53, 43, 28, 27, 0, 1
0, 27, 33, 50, 76, 74, 90, 100, 81, 80, 76, 53, 79, 26, 100, 0, 1
0, 30, 41, 53, 82, 77, 100, 100, 71, 76, 59, 50, 59, 25, 65, 0, 1
0, 38, 42, 60, 74, 100, 62, 61, 55, 17, 3, 1, 19, 0, 100, 5, 1
0, 100, 0, 86, 18, 72, 36, 57, 55, 43, 82, 28, 100, 14, 73, 0, 1
11, 47, 58, 70, 100, 100, 73, 70, 50, 34, 28, 0, 0, 12, 70, 10, 1
0, 17, 100, 38, 96, 69, 91, 100, 78, 94, 70, 62, 65, 31, 70, 0, 1
0, 100, 100, 91, 0, 76, 0, 60, 0, 45, 0, 30, 0, 15, 100, 0, 1
28, 75, 49, 100, 57, 63, 34, 26, 0, 3, 26, 11, 66, 0, 100, 5, 2
0, 78, 28, 100, 59, 91, 44, 58, 22, 28, 25, 1, 63, 0, 100, 2, 2
36, 53, 44, 100, 60, 67, 38, 22, 0, 0, 14, 16, 57, 10, 100, 5, 2
28, 64, 39, 100, 78, 98, 62, 61, 30, 31, 0, 13, 51, 10, 100, 0, 2
47, 68, 59, 100, 100, 94, 81, 56, 47, 23, 0, 3, 45, 9, 99, 0, 2
5, 72, 32, 100, 83, 92, 73, 60, 44, 30, 0, 6, 39, 12, 100, 0, 2
52, 83, 74, 100, 74, 63, 54, 28, 17, 0, 0, 16, 50, 22, 100, 5, 2
32, 71, 47, 100, 83, 80, 70, 46, 31, 24, 0, 7, 50, 2, 100, 0, 2
0, 66, 15, 99, 58, 100, 64, 66, 43, 32, 11, 5, 50, 0, 100, 5, 2
0, 82, 30, 100, 74, 97, 76, 72, 63, 47, 44, 24, 50, 0, 100, 0, 2
8, 68, 25, 100, 56, 74, 37, 35, 0, 6, 2, 4, 51, 0, 100, 4, 2
0, 74, 34, 100, 83, 99, 81, 63, 48, 31, 6, 6, 47, 4, 100, 0, 2
0, 81, 34, 100, 77, 92, 73, 61, 46, 34, 17, 8, 52, 0, 100, 3, 2
15, 77, 27, 100, 90, 87, 88, 59, 52, 33, 0, 12, 23, 0, 100, 2, 2
44, 69, 70, 100, 89, 75, 59, 40, 19, 14, 0, 13, 51, 11, 100, 0, 2
19, 80, 45, 100, 49, 64, 29, 27, 0, 0, 25, 8, 63, 14, 100, 21, 2
0, 93, 41, 100, 61, 77, 34, 52, 0, 30, 4, 10, 51, 3, 100, 0, 2
0, 73, 30, 100, 62, 86, 46, 48, 13, 22, 21, 21, 58, 4, 100, 0, 2
0, 86, 29, 100, 62, 95, 51, 62, 31, 32, 34, 2, 69, 0, 100, 6, 2
56, 76, 75, 100, 91, 67, 68, 33, 28, 10, 0, 17, 51, 14, 100, 0, 2
7, 79, 40, 100, 47, 66, 34, 30, 6, 0, 0, 8, 49, 9, 100, 9, 2
36, 100, 60, 100, 57, 68, 33, 41, 0, 20, 12, 8, 56, 6, 100, 0, 2
42, 79, 53, 100, 68, 75, 48, 48, 17, 24, 0, 10, 50, 7, 100, 0, 2
16, 77, 39, 100, 49, 64, 28, 27, 0, 0, 32, 3, 68, 6, 100, 3, 2
24, 61, 45, 100, 90, 99, 68, 54, 29, 17, 0, 14, 51, 0, 100, 5, 2
24, 85, 69, 100, 70, 68, 43, 35, 7, 9, 0, 0, 50, 7, 100, 1, 2
40, 67, 54, 100, 91, 85, 69, 49, 34, 20, 0, 0, 49, 1, 100, 0, 2
9, 74, 32, 100, 63, 84, 48, 48, 12, 19, 0, 13, 49, 4, 100, 0, 2
0, 66, 20, 100, 56, 88, 44, 47, 14, 15, 13, 0, 56, 5, 100, 11, 2
0, 53, 34, 88, 88, 100, 100, 67, 63, 31, 16, 3, 41, 0, 98, 4, 2
28, 79, 55, 100, 52, 68, 29, 39, 0, 15, 31, 1, 68, 0, 100, 23, 2
0, 63, 24, 100, 52, 79, 37, 37, 5, 3, 6, 0, 53, 2, 100, 1, 2
5, 80, 37, 100, 58, 73, 34, 37, 0, 8, 5, 0, 52, 2, 100, 7, 2
60, 74, 89, 100, 96, 78, 68, 50, 34, 24, 0, 2, 51, 7, 100, 0, 2
11, 65, 34, 100, 66, 77, 42, 38, 4, 8, 0, 2, 50, 7, 100, 0, 2
8, 83, 32, 100, 54, 73, 32, 43, 0, 21, 18, 6, 59, 4, 100, 0, 2
25, 70, 40, 100, 68, 81, 47, 46, 18, 14, 0, 0, 53, 3, 100, 12, 2
0, 83, 32, 100, 67, 93, 52, 59, 26, 29, 18, 5, 60, 0, 100, 3, 2
29, 71, 55, 100, 74, 75, 59, 39, 30, 9, 0, 8, 49, 0, 100, 2, 2
14, 71, 40, 100, 49, 70, 27, 36, 0, 5, 25, 0, 66, 2, 100, 19, 2
16, 94, 56, 100, 76, 76, 43, 52, 6, 30, 0, 6, 49, 1, 100, 0, 2
19, 88, 53, 100, 92, 84, 71, 53, 36, 29, 0, 5, 48, 1, 100, 0, 2
0, 75, 36, 100, 63, 73, 47, 34, 14, 4, 4, 10, 52, 9, 100, 0, 2
16, 86, 44, 100, 35, 59, 12, 25, 0, 4, 33, 3, 66, 1, 100, 0, 2
0, 91, 53, 100, 97, 88, 79, 65, 47, 45, 15, 23, 39, 5, 100, 0, 2
32, 65, 51, 100, 56, 51, 35, 6, 0, 0, 27, 19, 63, 9, 100, 16, 2
6, 76, 33, 100, 73, 75, 52, 39, 6, 16, 0, 31, 52, 17, 100, 0, 2
0, 93, 43, 100, 93, 90, 89, 63, 60, 39, 28, 17, 44, 0, 100, 4, 2
0, 77, 36, 100, 94, 98, 100, 69, 58, 44, 14, 21, 29, 2, 90, 0, 2
0, 82, 43, 100, 100, 91, 83, 65, 48, 42, 9, 18, 5, 0, 72, 4, 2
16, 65, 29, 100, 59, 83, 38, 41, 0, 12, 8, 16, 55, 0, 100, 7, 2
0, 66, 16, 93, 83, 100, 91, 73, 62, 46, 22, 21, 28, 0, 100, 3, 2
0, 61, 22, 89, 59, 100, 72, 73, 53, 42, 31, 12, 58, 0, 100, 4, 2
0, 79, 25, 100, 62, 98, 69, 66, 47, 37, 27, 8, 63, 1, 100, 0, 2
9, 68, 29, 100, 65, 91, 45, 58, 13, 31, 0, 6, 51, 6, 100, 0, 2
0, 82, 24, 100, 53, 84, 46, 51, 25, 23, 32, 0, 66, 1, 100, 4, 2
2, 82, 26, 100, 36, 70, 22, 38, 0, 12, 26, 0, 63, 1, 100, 4, 2
31, 89, 51, 100, 52, 67, 31, 39, 0, 19, 27, 9, 63, 0, 100, 14, 2
0, 88, 26, 100, 56, 86, 45, 51, 26, 19, 34, 0, 69, 2, 100, 10, 2
16, 71, 29, 100, 61, 81, 52, 44, 24, 12, 0, 2, 50, 5, 100, 0, 2
15, 85, 53, 100, 78, 79, 47, 53, 4, 34, 0, 20, 49, 9, 100, 0, 2
39, 76, 61, 100, 57, 57, 33, 21, 0, 1, 27, 16, 64, 11, 100, 0, 2
0, 79, 25, 100, 35, 66, 22, 30, 3, 0, 35, 1, 67, 4, 100, 11, 2
31, 85, 63, 100, 75, 71, 39, 43, 0, 17, 11, 4, 58, 1, 100, 0, 2
41, 84, 59, 100, 53, 69, 28, 40, 0, 14, 32, 16, 67, 0, 100, 21, 2
34, 74, 75, 100, 100, 69, 76, 27, 34, 0, 0, 10, 49, 15, 100, 5, 2
0, 78, 25, 100, 58, 77, 46, 37, 10, 12, 19, 24, 62, 9, 100, 0, 2
0, 68, 26, 100, 69, 94, 62, 52, 31, 19, 18, 18, 60, 0, 100, 8, 2
18, 76, 55, 100, 65, 62, 38, 23, 0, 0, 13, 18, 57, 20, 100, 16, 2
24, 88, 58, 100, 56, 70, 30, 41, 0, 17, 12, 0, 56, 2, 100, 3, 2
8, 78, 36, 100, 48, 72, 28, 38, 0, 9, 11, 3, 57, 0, 100, 6, 2
0, 81, 33, 100, 52, 79, 36, 49, 12, 22, 7, 0, 53, 4, 100, 7, 2
49, 90, 81, 100, 96, 69, 74, 38, 24, 20, 0, 32, 58, 21, 100, 0, 2
0, 75, 29, 100, 68, 97, 70, 61, 43, 29, 18, 2, 59, 0, 100, 3, 2
14, 76, 43, 100, 72, 79, 46, 45, 12, 15, 0, 0, 50, 4, 100, 7, 2
0, 68, 26, 100, 48, 75, 28, 33, 0, 2, 29, 0, 64, 2, 100, 1, 2
33, 79, 43, 100, 60, 73, 42, 38, 12, 8, 0, 9, 50, 0, 100, 8, 2
0, 85, 28, 100, 53, 82, 31, 50, 7, 19, 25, 0, 63, 3, 100, 4, 2
29, 71, 45, 100, 83, 78, 68, 38, 33, 7, 0, 9, 52, 20, 100, 0, 2
19, 80, 34, 100, 53, 70, 33, 32, 0, 1, 1, 0, 51, 1, 100, 11, 2
12, 80, 57, 100, 76, 74, 56, 41, 28, 10, 0, 4, 42, 13, 100, 0, 2
60, 88, 89, 100, 93, 70, 71, 39, 40, 12, 0, 0, 48, 0, 100, 1, 2
11, 78, 35, 100, 52, 73, 31, 43, 0, 20, 20, 9, 60, 4, 100, 0, 2
